fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
10,99,"[42, 44]",0.11451746414283828,4.5802192059573275e-05
10,98,[44],0.05823803811110251,2.7315908161892264e-05
10,total,,0.1727555022539408,5.3329163092729755e-05
