cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.096046311200193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.567857158805513,0.0027686607365772255,0.0,0.0
21,6.190819716867361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.384171728148836,0.0025369657980669003,0.0,0.0
12,30.903012486003295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.84840475127861,0.0020284287772143346,0.0,0.0
22,6.203864358492174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.745614668611775,0.002406549822926669,0.0,0.0
31,270.61903333643045,0.8205577570847871,8.870691789713315e-05,0.0011701267719585332,1.572997027145851e-07,0.0,0.0,3.7356352677023734e-05,1.1031274743470308e-09,0.006971464832052559,3.437349800209129e-07,0.0,0.0,0.00029130856114370355,2.6768078484585187e-08,0.04719061164066895,4.497377370925501e-06,0.0,0.0,1.639895226412516,0.00013721416885952392,0.17163820827119194,1.404793048052083e-05,0.0,0.0,0.0,0.0,5.19524575883714,0.0006983949371797225,0.0,0.0,0.8187727694226804,8.8541237485308e-05,0.0017849876621066345,1.6568041182515712e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.5284429447527,0.03344337347954915,6.480094013060901,0.0005113567559444852
23,27.33383847883251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.840896817010034,0.004541502335259215,0.0,0.0
32,118.84379455531194,0.42613741849956616,5.947175716799e-05,0.000671619846379038,1.579084623856272e-07,0.0,0.0,1.3509647564366701e-05,6.973882563865857e-10,0.002470422881430943,2.418201820820375e-07,0.0,0.0,0.00014334662260090592,1.698096837253372e-08,0.023668242441114994,3.001099153324067e-06,0.0,0.0,0.7072215840298713,7.950458471199207e-05,0.07379890268757772,7.959788909323688e-06,0.0,0.0,0.0,0.0,2.9819249008475803,0.0007010977691932478,0.0,0.0,0.4259579277711936,5.938636817224122e-05,0.0001794907283725188,8.538899574878314e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.63185347296815,0.023340038680097545,1.2608248025371314,0.0002319612784508881
24,10.051910587752287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7690943102001233,0.002071890921660301,0.0,0.0
41,1.6461452515428021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4892622528802,0.0024800704915905625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247925647552708,3.137066998994063e-05,0.0005987130384755544,4.582914743825046e-08,0.0020440378662677445,1.505026842209567e-07,1.310953291854384,0.001084084419371248,0.0,0.0
42,13.558317879630186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.378417869466556,0.0015741035042026652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04635617499199502,1.3044934923134743e-05,0.0001150013973700773,1.992045968926535e-08,0.00033953830181648794,6.417020678129022e-08,8.325877009220495,0.004616873171476593,0.0,0.0
