cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.7701063948465414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20276042223965,0.012139988486378758,0.0,0.0
41,14.227829130145453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.93197098518226,0.0050184490892412606,0.0,0.0
21,13.828402729480713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8240694946524,0.009509069792124349,0.0,0.0
31,26.848162632079056,0.018420458000469774,2.305632925201434e-06,0.06671037601993614,2.7488975908283145e-05,296.18739301888735,0.12204830188035838,0.0,0.0,0.018420458000469774,2.305632925201434e-06,0.0047051854310020055,4.32974846782525e-07,156.4196083225256,0.012695334948087207,75.51998632818729,0.00684326031387633
22,37.344818573250684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.77563613950434,0.018884606893177305,0.0,0.0
32,337.06692051825723,0.0779584009117654,1.3619885643494029e-05,0.9609553062283496,0.00013307811453949265,4266.545385299328,0.5908535098279447,0.0,0.0,0.0779584009117654,1.3619885643494029e-05,0.021931179996054418,2.691040985750203e-06,1961.7036731374487,0.37250939257226573,1429.253017566307,0.34357189868604576
23,0.198562963829085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5323058661014546,0.002615420824058516,0.0,0.0
total,432.28480294188876,0.09637885891223517,1.5925518568695462e-05,1.0276656822482857,0.0001605670904477758,4562.732778318215,0.7129018117083031,0.0,0.0,0.09637885891223517,1.5925518568695462e-05,0.026636365427056424,3.124015832532728e-06,2510.3900243676544,0.4333722626053331,1504.7730038944944,0.3504151589999221
