cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.0630373965415414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.124212671858517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.56857422961877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.138113811038947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,265.9042560799818,0.8009990057937465,0.0002205546278679255,0.001750087867297994,5.932832523730846e-07,0.8027490936610445,0.00022114791112029858,0.001750087867297994,0.0015357936122206172,0.01602531114894447,6.903716481255785e-06,69.34747862812524
23,26.379819312161505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,109.70488920848666,0.38191376673919475,0.00017942118229412804,0.00017597235375760534,1.5007711440239273e-07,0.38208973909295235,0.00017957125940853044,0.00017597235375760534,0.00021912711745482303,0.008135953684945579,4.277696425387843e-06,35.20729607320871
24,5.776592083671655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.875957759630116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.62820694896933,0.0938960988274942,9.807966730972627e-05,1.4857004584612394e-05,7.414265347797815e-08,0.09391095583207881,9.815380996320425e-05,1.4857004584612394e-05,2.3593835705967196e-05,0.0020952155659209994,2.12459719761911e-06,9.06677663407441
26,2.6858355665081093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,487.8494950684669,1.2768088713604353,0.0004980554774717798,0.001940917225640212,8.175030202534554e-07,1.2787497885860757,0.0004988729804920333,0.001940917225640212,0.0017785145653814074,0.026256480399811048,1.3306010104262737e-05,113.62155133540837
