cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev",heat_eV_src,heat_eV_src_stdev
11,2.3426470415469685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850911.6336267452,166.37395038459942
41,11.837260159770146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794236.9482557789,76.12331144217174
21,11.317586555712895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166531.6162685084,124.21951736693009
31,21.474976344819495,0.13310568332449785,1.7896805516643286e-05,0.0,0.0,0.0,0.0,0.11415138918698908,1.569599059631238e-05,0.01895429413750875,2.2008149203309054e-06,0.0,0.0,1660805.8961882433,125.22294619949976
22,28.787150678001073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497953.353838498,254.01508749058897
32,160.119500604865,1.061213096075429,0.0001323034433536653,0.0,0.0,0.0,0.0,0.979801615600939,0.00011601332597603084,0.08141148047448983,1.6290117377634445e-05,0.0,0.0,9565738.104785832,978.6383031464774
23,0.012283314320307154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.2419416731096,4.613077899243731
total,235.8914046990359,1.1943187793999268,0.00015020024887030858,0.0,0.0,0.0,0.0,1.0939530047879282,0.00013170931657234322,0.10036577461199858,1.849093229796535e-05,0.0,0.0,16536842.794905279,1729.206193929511
