cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,2.1013212512620467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.555397501531782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,20.72623326953138,0.07856795437782307,0.00016954485844560853,0.018763823478992102,1.6606826738332534e-05,0.09733177785681518,0.00018615168518394107,0.018763823478992102,0.00043094446405990476,0.00856557456412386,4.1003023905363265e-05,37.06642532568344
22,28.577430577881422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,163.50149779566559,0.9016445649987004,0.0011108635175497653,0.08391175438702528,0.00010596817607752688,0.9855563193857256,0.0012168316936272921,0.08391175438702528,0.001909341722844532,0.09577026246426883,0.00015387223875781129,414.43352754422335
23,0.011963791736386096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,225.4738441876086,0.9802125193765234,0.001280408375995374,0.10267557786601739,0.0001225750028158594,1.0828880972425408,0.0014029833788112333,0.10267557786601739,0.002340286186904437,0.10433583702839269,0.00019487526266317456,451.4999528699068
