 ====================>     TALLY 1: REACTION_RATES     <====================

 Cell 2
   Total Material
     (n,2n)                               0.00428843 +/- 6.51289e-09
     (n,3n)                               0.00217086 +/- 2.11617e-09
     (n,elastic)                          0.0160546 +/- 2.2025e-07
     Absorption Rate                      0.00577582 +/- 1.43765e-08
     (n,gamma)                            3.92009e-05 +/- 4.79612e-09
     (n,Xt)                               1.03026e-07 +/- 4.36984e-13
     Fission Rate                         0.0057355 +/- 1.25923e-08
     (n,n1)                               0.00140107 +/- 4.00096e-08
     (n,n2)                               0.000259424 +/- 1.08793e-08
     (n,n3)                               4.58275e-05 +/- 9.76048e-10
     (n,n4)                               5.33795e-06 +/- 6.40238e-11
     (n,n5)                               6.23382e-05 +/- 6.66794e-09
     (n,n6)                               0.000132345 +/- 4.15591e-09
     (n,n7)                               8.75727e-07 +/- 1.38737e-11
     (n,n8)                               2.05983e-05 +/- 5.28024e-10
     (n,n9)                               1.04945e-05 +/- 1.17644e-09
     (n,n10)                              1.64773e-05 +/- 2.4516e-09
     (n,n11)                              1.56395e-05 +/- 2.30034e-09
     (n,n12)                              1.77542e-05 +/- 2.47152e-09
     (n,n13)                              2.2974e-06 +/- 3.37591e-11
     (n,n14)                              1.91266e-05 +/- 1.00254e-09
     (n,n15)                              1.04998e-05 +/- 1.47838e-09
     (n,n16)                              5.87744e-06 +/- 7.94405e-10
     (n,n17)                              1.9538e-05 +/- 1.94286e-09
     (n,n18)                              6.55591e-06 +/- 7.82072e-10
     (n,n19)                              9.59182e-06 +/- 1.36028e-09
     (n,n20)                              9.57725e-06 +/- 1.35413e-09
     (n,n21)                              1.45686e-05 +/- 1.78413e-09
     (n,n22)                              5.8421e-07 +/- 2.99318e-12
     (n,n23)                              7.63731e-06 +/- 1.15431e-09
     (n,n24)                              8.51499e-06 +/- 1.20604e-09
     (n,n25)                              4.80762e-06 +/- 6.34433e-10
     (n,n26)                              8.2382e-06 +/- 1.19135e-09
     (n,n27)                              3.18612e-07 +/- 2.75869e-12
     (n,n28)                              6.43351e-07 +/- 8.79169e-11
     (n,n29)                              4.39376e-06 +/- 5.80407e-10
     (n,n30)                              4.29992e-06 +/- 5.70225e-10
     (n,n31)                              5.9993e-06 +/- 8.42666e-10
     (n,n32)                              6.2733e-06 +/- 1.02541e-09
     (n,n33)                              1.60614e-06 +/- 2.38208e-10
     (n,n34)                              4.71174e-06 +/- 7.50328e-10
     (n,n35)                              4.79095e-07 +/- 6.71496e-11
     (n,n36)                              2.75297e-06 +/- 4.22156e-10
     (n,n37)                              3.52567e-07 +/- 4.7048e-11
     (n,n38)                              5.15257e-06 +/- 8.42425e-10
     (n,n39)                              9.33065e-07 +/- 1.32215e-10
     (n,n40)                              1.64501e-09 +/- 3.8886e-15
     (n,nc)                               0.00136115 +/- 4.01856e-08
 ================>     TALLY 2: SPECIFIC_SCATTER_EOUT     <=================

 Cell 2
   Incoming Energy [14000000, 14200000)
     Outgoing Energy [1000, 1009.7508192781079)
       Total Material
         (n,2n)                               4e-10 +/- 1.96946e-10
         Nu-Fission Rate                      5.1e-09 +/- 5.77263e-10
         (n,n1)                               0 +/- 0
         (n,n2)                               0 +/- 0
         (n,n3)                               0 +/- 0
         (n,n4)                               0 +/- 0
         (n,n5)                               0 +/- 0
         (n,n6)                               0 +/- 0
         (n,n7)                               0 +/- 0
         (n,n8)                               0 +/- 0
         (n,n9)                               0 +/- 0
         (n,n10)                              0 +/- 0
         (n,n11)                              0 +/- 0
         (n,n12)                              0 +/- 0
         (n,n13)                              0 +/- 0
         (n,n14)                              0 +/- 0
         (n,n15)                              0 +/- 0
         (n,n16)                              0 +/- 0
         (n,n17)                              0 +/- 0
         (n,n18)                              0 +/- 0
         (n,n19)                              0 +/- 0
         (n,n20)                              0 +/- 0
         (n,n21)                              0 +/- 0
         (n,n22)                              0 +/- 0
         (n,n23)                              0 +/- 0
         (n,n24)                              0 +/- 0
         (n,n25)                              0 +/- 0
         (n,n26)                              0 +/- 0
         (n,n27)                              0 +/- 0
         (n,n28)                              0 +/- 0
         (n,n29)                              0 +/- 0
         (n,n30)                              0 +/- 0
         (n,n31)                              0 +/- 0
         (n,n32)                              0 +/- 0
         (n,n33)                              0 +/- 0
         (n,n34)                              0 +/- 0
         (n,n35)                              0 +/- 0
         (n,n36)                              0 +/- 0
         (n,n37)                              0 +/- 0
         (n,n38)                              0 +/- 0
         (n,n39)                              0 +/- 0
         (n,n40)                              0 +/- 0
         (n,nc)                               1e-10 +/- 1e-10
     Outgoing Energy [1009.7508192781079, 1019.5967170328112)
       Total Material
         (n,2n)                               4e-10 +/- 1.96946e-10
         Nu-Fission Rate                      3.4e-09 +/- 5.72431e-10
         (n,n1)                               0 +/- 0
         (n,n2)                               0 +/- 0
         (n,n3)                               0 +/- 0
         (n,n4)                               0 +/- 0
         (n,n5)                               0 +/- 0
         (n,n6)                               0 +/- 0
         (n,n7)                               0 +/- 0
         (n,n8)                               0 +/- 0
         (n,n9)                               0 +/- 0
         (n,n10)                              0 +/- 0
         (n,n11)                              0 +/- 0
         (n,n12)                              0 +/- 0
         (n,n13)                              0 +/- 0
         (n,n14)                              0 +/- 0
         (n,n15)                              0 +/- 0
         (n,n16)                              0 +/- 0
         (n,n17)                              0 +/- 0
         (n,n18)                              0 +/- 0
         (n,n19)                              0 +/- 0
         (n,n20)                              0 +/- 0
         (n,n21)                              0 +/- 0
         (n,n22)                              0 +/- 0
         (n,n23)                              0 +/- 0
         (n,n24)                              0 +/- 0
         (n,n25)                              0 +/- 0
         (n,n26)                              0 +/- 0
         (n,n27)                              0 +/- 0
         (n,n28)                              0 +/- 0
         (n,n29)                              0 +/- 0
         (n,n30)                              0 +/- 0
         (n,n31)                              0 +/- 0
         (n,n32)                              0 +/- 0
         (n,n33)                              0 +/- 0
         (n,n34)                              0 +/- 0
         (n,n35)                              0 +/- 0
         (n,n36)                              0 +/- 0
         (n,n37)                              0 +/- 0
         (n,n38)                              0 +/- 0
         (n,n39)                              0 +/- 0
         (n,n40)                              0 +/- 0
         (n,nc)                               0 +/- 0
     Outgoing Energy [1019.5967170328112, 1029.5386203571502)
       Total Material
         (n,2n)                               5e-10 +/- 2.19043e-10
         Nu-Fission Rate                      3.5e-09 +/- 5.38891e-10
         (n,n1)                               0 +/- 0
         (n,n2)                               0 +/- 0
         (n,n3)                               0 +/- 0
         (n,n4)                               0 +/- 0
         (n,n5)                               0 +/- 0
         (n,n6)                               0 +/- 0
         (n,n7)                               0 +/- 0
         (n,n8)                               0 +/- 0
         (n,n9)                               0 +/- 0
         (n,n10)                              0 +/- 0
         (n,n11)                              0 +/- 0
         (n,n12)                              0 +/- 0
         (n,n13)                              0 +/- 0
         (n,n14)                              0 +/- 0
         (n,n15)                              0 +/- 0
         (n,n16)                              0 +/- 0
         (n,n17)                              0 +/- 0
         (n,n18)                              0 +/- 0
         (n,n19)                              0 +/- 0
         (n,n20)                              0 +/- 0
         (n,n21)                              0 +/- 0
         (n,n22)                              0 +/- 0
         (n,n23)                              0 +/- 0
         (n,n24)                              0 +/- 0
         (n,n25)                              0 +/- 0
         (n,n26)                              0 +/- 0
         (n,n27)                              0 +/- 0
         (n,n28)                              0 +/- 0
