cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.7434656564058084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.70735312078558,0.01200261048466337,0.0,0.0
41,14.208295565835956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205968777659878,1.690217606928656e-05,0.0,0.0,45.48983013077441,0.004667516339286223,0.0,0.0
21,13.902604321875561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.84977538768281,0.011284214054841847,0.0,0.0
31,27.31173662908355,0.020380575913190774,2.3363432504643303e-06,0.012170501615461585,7.583712786995158e-06,54.035809124182705,0.03367092578091343,0.0,0.0,0.020380575913190774,2.3363432504643303e-06,0.018944527673969775,2.243159665600605e-06,0.0,0.0,70.73648979267347,0.006197994820796389,4.551238878534866,0.0004145174535036011
22,38.654811789330964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004204550779595201,3.969837904673648e-08,290.53615500983113,0.024319489194632286,0.0,0.0
32,589.5039267041992,0.08835874370748271,1.736821586574498e-05,0.25738144634921944,3.849022111083933e-05,1142.7478625337676,0.17089272955279255,0.0,0.0,0.08835874370748271,1.736821586574498e-05,0.08858994509845113,1.3869883731153749e-05,0.036051138445634116,4.672257684542706e-06,788.6315067141909,0.0702768149373112,397.2476569231144,0.051536336942068654
23,0.5254006144869373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.865848589185667,0.01045403609237273,0.0,0.0
total,686.8502412812179,0.10873931962067349,1.970455911620931e-05,0.269551947964681,4.607393389783448e-05,1196.7836716579502,0.204563655333706,0.0,0.0,0.10873931962067349,1.970455911620931e-05,0.22813135053840872,3.3015219466040916e-05,0.03647159352359364,4.711956063589443e-06,1404.8169587451239,0.13920267592390403,401.7988958016493,0.05195085439557225
