x,y,z
1.724691606885452311e-01,8.615470390822332902e-03,3.750568208337587066e+02
-9.078713117317260828e-02,-1.844592167095475965e-01,3.801039741331409800e+02
-9.092974860511621182e-02,-1.616438599653436670e-01,3.921763584703220431e+02
-1.052289915473524351e-01,-1.058274845732343206e-01,3.947227867082211787e+02
2.286075756367113021e-01,-7.284265015205049210e-02,3.751925406326322445e+02
1.306300020691874564e-01,2.228979347192509008e-01,3.783714556895133114e+02
-2.664078810294012722e-01,-2.708169003142527620e-01,3.717898536756523526e+02
1.766054628641751112e-01,-1.108220656951954819e-01,3.655545581749518647e+02
-1.752890464853190666e-02,6.967914646242157062e-02,3.814014968640361758e+02
-1.984885221090403329e-01,8.063344325926619094e-02,3.778983119264611332e+02
-1.438154977744647012e-01,-2.405045878964904293e-01,3.874337432833065122e+02
2.110599735639452357e-01,-1.469050805111839497e-01,3.734273310675839639e+02
1.215257845447868523e-01,8.199852932706530595e-03,3.985752893722889212e+02
-1.409299573370206560e-01,1.408843025456684162e-01,3.989352396864362049e+02
7.987058652553469251e-02,-2.002874605432631294e-01,3.941178686021029307e+02
1.215388706334660229e-01,-2.361238524342178791e-01,3.700212712832948796e+02
6.976980505442142988e-02,6.339915112409610920e-02,4.090658578966961727e+02
2.287051372106738700e-01,2.981183334548155317e-01,4.031615132179707643e+02
-1.334360845900887937e-01,-1.346939392996339413e-01,3.857025234665750872e+02
-2.011264290596973536e-01,2.274928612213844570e-02,4.034265694104763611e+02
2.211731550480404707e-01,-2.219012338950885066e-01,3.833066080026469535e+02
-9.133856282371460855e-02,-2.226343881971065697e-01,4.049870012799718779e+02
1.074727623313188052e-01,-1.062305872271943064e-01,3.996813287278814641e+02
2.048859859330998123e-01,1.095766460394508313e-01,4.003569972491431486e+02
-2.293625373610680696e-01,2.285977456070131808e-02,3.897025246028115362e+02
-2.207624419212943223e-01,1.472327484035972356e-01,4.003386643758773289e+02
-5.956640525251910567e-03,-1.998649979597254822e-01,3.757842208593731925e+02
4.624888571044755148e-02,1.084558067550392968e-01,3.755794850603241457e+02
1.266564826167411728e-01,1.063085453084922083e-03,3.837495605283357918e+02
-2.774226241625726841e-02,6.947871678178013655e-02,3.832730626556221978e+02
1.224222394113559931e-01,1.562368684932488039e-01,3.976594828533624195e+02
-2.154162426096519756e-01,-1.923916992808679671e-01,3.984675310163110566e+02
-1.870336840008497703e-01,-1.150455087998407955e-01,3.928728861502206087e+02
1.598528018260541028e-01,-2.255177931041969508e-01,3.674565400050680637e+02
1.202867243165496314e-01,-1.628650683782954245e-01,3.651501134111758802e+02
1.198330861654369750e-01,2.652962165756586055e-01,4.069729875045686072e+02
