x,y,z
-1.841490347170690600e-01,1.075004487772355799e-01,3.995728214399995295e+02
1.656497922583367588e-01,-5.914806090201563116e-02,3.671911999526614636e+02
-1.652493010656329031e-01,-2.866630271359045246e-01,4.076357075282731444e+02
3.988808741866589624e-02,-1.940687026777988822e-01,3.784972477931542016e+02
1.804365894738313436e-03,-1.107437379527683452e-01,3.899201944037541807e+02
-1.563023370297022263e-01,2.818199597160664371e-01,3.982442014375152439e+02
6.025563682024609458e-02,-2.394351135204136893e-02,3.914576545721715206e+02
-2.307446152196380718e-01,7.833107975555242408e-02,3.858823882897547151e+02
-2.020127951118116660e-01,2.231298111753599045e-03,3.650931610006488199e+02
3.680726217495516872e-02,-1.935222505702479945e-01,3.851096301755217155e+02
-1.252272784342108036e-01,6.422086929958936707e-02,3.775546333510542354e+02
1.593420094443162016e-01,-2.304539441926172216e-01,3.678619795615767316e+02
-1.340251056824127707e-01,5.831076853476152566e-02,4.079376745845498817e+02
-2.103691272037800652e-01,1.394181049381648663e-01,3.985509693824276951e+02
7.536895148110972498e-02,-1.385007404865457037e-01,4.017825213770167352e+02
-2.853007612533930981e-02,-2.377230892564639597e-01,4.006957307085521052e+02
-9.312626072484575523e-02,1.146476140650904418e-01,4.057975617210711334e+02
-3.357307687022437204e-02,2.205574265183007920e-01,3.736260290247201397e+02
1.014455992427660824e-01,1.699726553481422098e-01,3.792737783535196741e+02
-2.338482663169336173e-01,-1.576951313240406993e-01,4.058099873059205152e+02
2.045874327303068840e-01,-5.601672658357981227e-03,4.001315800157254330e+02
-2.740078778632077383e-01,-8.426229219490510847e-02,3.937494024126156091e+02
-1.360281987316240282e-01,-2.432658730894305954e-01,3.719638190717723205e+02
9.093696785650029479e-03,2.862626374122616557e-01,4.058113738334497498e+02
-2.511387670006082207e-02,-1.039410799828932586e-02,3.673163409809860696e+02
-2.954604491260121035e-02,1.025354507921432679e-01,3.685686581492240634e+02
-2.665388814134487250e-01,-2.061979933142222277e-01,3.927150388931914335e+02
-6.658745448982378301e-02,1.922452037200783614e-01,3.839808043046214152e+02
2.688396019592516062e-01,7.401242992747780747e-02,4.063535111005236899e+02
-6.439513187811823913e-02,-1.622674185730451635e-01,4.066114050301293901e+02
2.182671370904361030e-01,-2.129532701060649069e-02,3.980614677049057946e+02
1.709761027402614264e-01,-1.218783677370498530e-01,3.920545259567752510e+02
-7.313396487818213387e-02,-3.782816556517304418e-02,3.891276537653347987e+02
2.766533861685737117e-01,-7.881770460849757409e-02,4.099072684914007141e+02
-8.809557819714197713e-02,-1.936063769784636956e-01,3.678724672089654177e+02
-1.198812710564671202e-01,8.146526188387587242e-02,3.683930553810553192e+02
1.747250058603623257e-01,-2.098826126260148195e-01,3.687722696118364070e+02
2.084258926801718648e-01,-1.312528408749275843e-01,4.014121785242475653e+02
7.961816895014128814e-03,2.915193997589893282e-01,4.022983021386770588e+02
1.395500438834662571e-01,-1.797314291622754412e-01,4.077281048125825578e+02
-9.593027266902359740e-02,-7.226875637940277652e-02,3.772344881230025635e+02
-1.433180167396383708e-01,2.064045735490288580e-01,3.686311034956542585e+02
7.828109338650696136e-02,-4.765382999310857626e-02,3.988667447314398942e+02
-1.109281083785282063e-01,1.559707525975436715e-01,3.739122495077691610e+02
7.765513440487653574e-02,1.089282266068675731e-01,3.864659717224657243e+02
2.786504000942069403e-01,-1.071987952712471492e-01,3.863715801699282792e+02
-1.508954243929330752e-01,2.032351386213759881e-02,3.785348440648982091e+02
-1.450685453949880077e-01,-2.108220775257971247e-01,3.848241459904939461e+02
2.734052799628300390e-02,-8.129142101973174661e-02,3.954346933710091889e+02
1.799929519333394179e-01,-1.956464388226099305e-01,4.078517027383127243e+02
-1.144618285006751279e-01,6.061351389857383420e-02,3.833871025149583147e+02
1.325765752126073505e-02,-1.259224921798714480e-01,3.896210966047501643e+02
-1.269875352447108474e-02,-2.399070582827894926e-01,3.791441203948985503e+02
-1.984277561803426959e-02,5.440327834594166356e-02,3.688189514012691461e+02
1.384950945103933795e-01,6.180830788803665099e-02,3.960628264024779810e+02
7.021034386331831412e-02,3.138259826269157449e-02,3.757072433277528489e+02
1.186489072808050160e-03,-2.262564496320402241e-01,4.024585183932450150e+02
3.234655138411368647e-03,1.083584727695535710e-01,4.024741156190993934e+02
3.368793363996086532e-02,-2.738549487192197818e-01,3.950857613340027683e+02
5.323829979203864582e-02,7.141765729767202142e-02,3.681079696451012637e+02
-4.459092410215087510e-02,-2.727730391613706895e-01,3.764742233832373017e+02
-1.329892720715118160e-01,-2.736806441169792325e-02,3.977478072202388830e+02
-2.538191568784137209e-01,2.642563821034904503e-01,3.845852230140620236e+02
-2.236091427042761759e-01,-4.312816465755159312e-02,4.086611616159911478e+02
2.361799041896955886e-01,6.413800662311663903e-02,3.819266623979603423e+02
-1.775361018520804357e-01,-2.107971608722036816e-01,3.709334472192612111e+02
-9.461721980925708042e-02,1.420909641376738586e-01,3.881794666985098274e+02
-1.967501620058150213e-01,-8.596557312170799436e-02,4.027499371621852333e+02
-8.433871466953657414e-02,-5.111464488322231547e-02,4.030218905104001692e+02
-1.045567228291442996e-01,-1.035773261390140476e-01,3.795602475589540177e+02
-7.808850998374528007e-02,-1.719529336960506916e-02,3.924238662196167411e+02
1.197593464656426243e-01,1.654453055865516831e-01,3.828517597091830567e+02
-2.096447849160554266e-01,2.592069007621174981e-01,3.984082509478723750e+02
-1.699732747974994351e-01,-1.489672433836093657e-01,3.831615341501381522e+02
-4.601678988061852493e-02,-3.487610506730648430e-02,3.752595895094165712e+02
7.808069990519428405e-02,-5.236652335543978687e-02,3.702199383670052839e+02
4.893138013174708201e-02,-5.309132555994577896e-02,3.850281986730728931e+02
-3.652299274168036014e-02,8.538900631909263073e-03,3.986512499653599662e+02
-2.144262820923370505e-01,8.072858902671786741e-02,3.902939065279420561e+02
-2.782896113400431526e-01,-2.261481140090366437e-01,3.863090802862095643e+02
2.008868684314071285e-01,-5.301143438842081945e-02,3.921400098286981120e+02
-2.380498023201194080e-02,-8.380394312415662128e-02,3.980686765574250785e+02
-2.117410231447922064e-01,-2.793914867713949146e-01,3.790047515720323190e+02
1.591886437241186725e-01,-9.762284017025918414e-02,3.825179076522009041e+02
2.180860195280200919e-01,-8.899272899609345089e-03,4.018654997445109984e+02
2.584177363108367542e-01,2.585770600381049888e-01,4.026154814128881867e+02
2.620776458066521597e-01,5.858036042937958543e-02,3.773335930649037664e+02
1.455731845072349984e-01,9.568482914839093745e-02,3.758562210437500539e+02
-5.282753098833198324e-02,2.218502756599495251e-01,3.686550396137596977e+02
-2.601711447178365333e-01,-2.091712679862128832e-02,3.702781537391715005e+02
-1.652851548794274927e-01,-2.196301456794488294e-01,3.945399202496819271e+02
2.331124440785042884e-01,-2.254404769350886739e-01,3.957011430763226940e+02
7.639199813183367160e-02,-1.997546730037513818e-02,4.090335338012000648e+02
-2.323919587868207570e-01,-2.630355870662264284e-01,3.961151163196018388e+02
-2.819302154053054954e-01,-1.551748240982631089e-01,4.072683973700595743e+02
1.565634235003776631e-03,-8.045795336618088989e-02,3.972743038228441605e+02
-2.006489832856922229e-01,1.397002449376014144e-01,4.038440073137574018e+02
1.397054487048287608e-01,-2.248783772842959106e-01,4.091865509107211665e+02
-4.112046016016857042e-02,1.874454442384154707e-01,3.716558370575674530e+02
-4.784001138116850127e-02,-2.859847193516867891e-01,4.048902589142957140e+02
1.517886695278669595e-02,1.807218903871862237e-01,3.676993944932066256e+02
4.205508766872778637e-02,-2.259771471736134463e-01,3.692979496568938771e+02
2.374981831324403103e-01,5.886220415209403312e-02,3.966907954602465338e+02
2.709649133180944691e-01,2.138066614152441813e-01,3.816090393461462327e+02
-1.129880014676122313e-01,2.263855479074794452e-01,4.007368833766420835e+02
2.866644866103209566e-01,2.455610812364796836e-01,3.993364267627562185e+02
-3.388046777324577041e-02,-2.043579212801216460e-02,3.736123904853257045e+02
2.358512015085207914e-01,1.755196188469598795e-01,3.783305035462960859e+02
-2.848755749852077135e-01,2.832811952369431729e-01,3.927050297685327109e+02
-1.184032982157573466e-02,1.767373581363050894e-01,3.812491498548030791e+02
-1.493238476367635126e-01,-2.584550169592123581e-01,4.028885927427295996e+02
