x,y,z
-2.173802915898822574e-01,7.623572210636864188e-03,3.961274235504309900e+02
1.303292547717158634e-01,7.486499145840275204e-02,4.073391526102559510e+02
2.811739365834839965e-01,-1.178715383563256613e-01,3.974565693905391868e+02
-2.674543019857017478e-02,2.677420931996810083e-01,3.701277861880481623e+02
-8.320227523485274057e-02,-1.988634159279834002e-02,4.076262926453792943e+02
-2.943662550262832189e-01,-2.273624981851831706e-01,4.005195144512651950e+02
-2.634291358990104026e-02,2.413260147873153016e-01,4.024405144307092428e+02
-1.222623897923885705e-01,-2.642974926448442563e-01,3.707015221911471485e+02
1.429545408613559498e-01,1.863724686321724944e-01,3.877805969247054350e+02
-2.921001720350982489e-01,1.959570494890302550e-01,3.965184431686942048e+02
-6.354613289090371708e-02,-1.425310850211036762e-02,4.037581563886649292e+02
6.039056633694800391e-02,-2.393378004510293144e-01,3.949438987951636477e+02
-2.073198421113731926e-01,5.679626429095419038e-02,3.922909908482872652e+02
8.104097239271629283e-02,7.355690703836009758e-02,3.738367281516050298e+02
2.265176228090207688e-01,-8.303304131578487235e-02,3.968840955467360345e+02
2.053298921356531137e-01,1.710473933897539434e-01,4.021312737683954310e+02
-8.449981551526047907e-02,2.275706349861359445e-01,3.953415987710694139e+02
2.277809078042304369e-01,-4.310374980743963969e-02,3.860868762279448561e+02
-2.505255888835191680e-01,-1.107943737290564834e-01,3.752943848350447524e+02
-1.789547119616903548e-01,6.065126857390645831e-02,3.735000859022849227e+02
-1.594176923643725319e-02,2.411447634354240144e-01,4.039948235201798070e+02
1.953847071650773870e-01,2.750454109848607942e-01,3.760522545444339926e+02
8.879276541755382057e-02,-1.184942208488169169e-01,4.091156606491047114e+02
1.283718087329687174e-01,-1.756295686050712568e-01,3.678778131453092897e+02
4.709802952420050204e-02,2.762242969725388075e-01,4.066850695207293143e+02
8.089554675633986447e-02,-2.233879515249359571e-02,4.056639317768419915e+02
-2.217583664599487581e-01,1.020079121227722152e-01,3.989776758175638065e+02
1.546807655559586658e-01,2.609511717852087687e-01,3.723642317284179626e+02
1.320083888277620576e-01,2.803134520958394660e-01,3.905564640170134112e+02
-2.776165143048450190e-01,2.523757583291130757e-01,3.972402747900221129e+02
-3.497163800545211032e-03,2.596618065728616420e-01,3.876015314579740334e+02
2.686616613965822076e-01,1.449125149659089562e-01,4.037377308657241883e+02
2.375048193597384394e-01,-2.686302536027502241e-01,3.964906258465777000e+02
5.883876792851855386e-02,-7.640654394809687222e-02,3.655308174944594839e+02
-1.339974207202354051e-01,-2.239045439565729434e-01,3.721675981115739091e+02
2.625684880391345732e-01,-2.403921864370540118e-01,3.767296148663638178e+02
-1.072477047632380831e-02,-1.365115528574489812e-03,3.953324885888836207e+02
1.466236068520861968e-01,1.554481927821610432e-01,3.910860106228954010e+02
5.739469202119706903e-03,-2.002203111693359461e-01,3.935245258801491559e+02
-9.618169132227322171e-02,-1.851798136051357180e-01,3.874468816837572831e+02
1.680903569486321691e-01,1.855695131286957400e-01,3.680136365308455879e+02
1.523456999638249654e-01,-1.504829406935394298e-01,3.756801036218250260e+02
2.348335792253558596e-02,-2.102008197625618302e-01,3.965669653440239699e+02
-8.669913215701985365e-02,2.152151044981619465e-01,3.820510678395627338e+02
-9.371875865127282657e-02,-1.722111809100355662e-01,3.743731721214767845e+02
1.855941740552565777e-01,2.249213438823040034e-01,3.930771349455227437e+02
-1.536848173127783601e-01,8.981531679768040011e-02,3.777406519914494538e+02
1.125686068546185581e-01,2.541570641120819429e-01,3.935507571185042366e+02
2.924163899794277599e-01,6.402765208885036197e-02,4.090216036894516947e+02
2.252748669604314191e-01,-5.842317890483839093e-02,3.917405141420250629e+02
1.924988774978961814e-01,-1.751618338158169585e-01,3.933447171938923930e+02
-2.700257077284355933e-01,9.186895915786086331e-02,3.917105899639526569e+02
2.334172595660177763e-01,-1.796184429974995167e-01,3.989241918919182694e+02
-6.933277214396288413e-02,-1.347421786248399200e-01,3.722228175477938521e+02
-4.290653169725544558e-03,2.542285427729542580e-01,3.802600353646215012e+02
7.691707185595686447e-02,1.676608164128877698e-01,4.006899652878055917e+02
-4.023891391529976769e-03,-2.231925910300387172e-01,3.831404979557788693e+02
7.893131983280843311e-03,-2.106497328418257542e-01,3.881625465479056061e+02
3.495959422894989732e-02,1.550455847592917547e-01,4.050932952626756673e+02
2.081966606808293152e-01,-1.962854773223554894e-01,3.762583648239566401e+02
-1.844495334310309598e-01,1.974444091721172523e-02,3.912984946455722479e+02
4.450339596474944814e-02,-3.576379847503330378e-02,4.097203313895540759e+02
-1.876405126273839041e-02,-1.242958359574565241e-01,3.935211974661527847e+02
-2.731762857603914352e-02,1.074066221538112487e-01,4.022478713317096890e+02
-2.643419244210520880e-01,-2.936329775751690963e-01,4.052703713860914263e+02
2.404332341108776916e-01,-5.201291866646862161e-02,4.091026064718844282e+02
-1.072490743592707796e-02,-1.845222008169422889e-01,3.984021748256931232e+02
1.935018479358600052e-01,1.099128194575584305e-01,4.004686897427184249e+02
1.427308528589750214e-01,1.419961622689785985e-01,3.997128144191043475e+02
8.245163720093279247e-02,2.596688420572568212e-02,3.727693408323112294e+02
2.597731606360875745e-02,-5.252905323582740538e-02,3.938391082684026401e+02
1.131946455900721960e-01,3.230573567718236783e-02,3.966548892415443106e+02
-9.905369028692806443e-02,-1.453519450657194123e-01,3.928496449457247763e+02
-1.651851607915211240e-02,-1.069565758329080185e-01,3.722460482731748357e+02
-1.291688018530688653e-01,1.807171701490911664e-02,3.978707682033197557e+02
6.048739313882667279e-02,-8.779181982673373019e-02,3.967805493810678286e+02
1.796466863554512239e-01,4.451507773529078671e-02,3.932827264568260262e+02
-2.652414027725924495e-03,1.999026185935575128e-01,3.720046543377519583e+02
-5.561019539371953035e-02,1.597941893126264556e-02,3.985668804762721038e+02
-2.679418109253908220e-01,4.793558259491315088e-02,3.670813842720589832e+02
-2.525632129768830558e-01,-2.032086164207946855e-02,3.697019179879474109e+02
4.955644978391987587e-02,5.556904150877023385e-02,3.852245437826104535e+02
-2.256411567466667101e-01,-2.816309176080675769e-01,3.984617551151283124e+02
1.476978618492843509e-01,1.310026669241903807e-02,3.774453297133795218e+02
5.728773977823059527e-02,2.176403373113156015e-01,4.035830526443273811e+02
-2.532863706189475428e-02,-7.727474150668039998e-02,3.754608990777419422e+02
-1.291262301195311435e-01,1.615569164951607961e-01,3.985043741904873968e+02
-2.772156218909657133e-01,3.534426591045786159e-02,3.935428391553978145e+02
-2.070461145480901044e-01,-1.847364679568081203e-01,3.963851356320337231e+02
-2.764404955370388106e-01,-1.912372444463031063e-01,3.796288679884893895e+02
2.257879453612773313e-01,2.211630415398649907e-01,3.815503713399772892e+02
-2.652257871723425198e-01,1.294634793705023990e-01,3.775744794252077554e+02
2.921026551694041462e-01,3.807899201324072003e-03,4.050911477735842254e+02
2.276453064810041171e-02,-1.992982981402952047e-02,3.894981782677043611e+02
2.677982434642912635e-01,-1.925704399893959917e-01,3.666740933691826854e+02
2.412150127871266481e-01,2.549068554443060242e-01,3.943820854445336863e+02
-2.396126540404156513e-01,3.299273655908430136e-02,3.702256113403320796e+02
-1.036466838886532793e-01,-7.539126021078468298e-02,4.062928066878473601e+02
-5.345246584051566163e-02,5.413400151102049085e-02,3.832261249045084242e+02
6.166822560218887528e-02,2.698369973258711862e-01,3.977017442640459990e+02
9.242250021622039347e-02,-1.430312270608009584e-01,3.750178490980783863e+02
2.592567674497865404e-01,-1.169976750975048607e-01,3.996259870099534055e+02
3.052545466656961803e-01,-9.112105109420381988e-02,4.086902206030651996e+02
-9.897564998817509618e-02,-1.938329271353719518e-01,3.683772937040621400e+02
-6.683017142836933377e-02,-1.506521501318322520e-01,3.820296659814182476e+02
-2.094147777601757798e-01,-2.435079742995762964e-01,3.882825778302590152e+02
9.150426780546772054e-02,-9.804588220501969653e-02,3.950071919758104855e+02
2.731048755714113874e-01,-1.250386483614531197e-01,3.724330961724312488e+02
1.904950196036869770e-03,-1.140569377999605394e-01,3.904473569247348337e+02
-1.700750074698461622e-01,-1.157126198478370949e-01,4.000671100109300369e+02
2.193072959519006826e-01,1.128118480114538857e-01,4.046392938135897452e+02
1.990425472254867545e-01,3.443253432650622559e-02,3.874925998130466951e+02
2.471271010022129122e-01,1.277553517194481292e-01,3.851001046554659411e+02
2.355963563000099681e-01,-8.352846621166465368e-02,3.730891699349104442e+02
-2.481364859478494278e-01,7.356746319220641706e-02,3.928935055925787765e+02
-1.400756184184629161e-01,2.258044487800539013e-01,3.887956792504047030e+02
2.719422698899651714e-01,1.565067220768693312e-01,3.714338306034013613e+02
-1.381705562895518824e-02,-1.406137508554842208e-01,4.022882583280189692e+02
2.377199437557094841e-01,2.459709208742895115e-01,3.966638144220185609e+02
-2.449960306535553523e-02,-8.677475415550933713e-02,3.746338523550916761e+02
-6.420727023233374631e-03,-1.681504441383301074e-01,3.879968875946582898e+02
2.596648381052857335e-01,2.594925132176357785e-01,3.656235809397521166e+02
1.798197185079994931e-01,2.338886345197188632e-03,3.670697303772386704e+02
-7.492317811288828899e-02,2.539294656056245714e-01,3.921045231979519485e+02
2.770086615668972962e-01,2.284246006676120544e-01,3.947751370863105080e+02
-1.363589629949667204e-01,2.503925393880989114e-01,3.985042914459728536e+02
-1.304467199626160312e-01,-1.086412411613879581e-01,3.761289304723553641e+02
1.297561649755381019e-01,-9.478605580597054825e-02,4.025202759159492416e+02
-1.977353131798043062e-02,1.708910132438590246e-02,3.851185114313879581e+02
1.770189657182598131e-01,-2.504257451760863451e-01,3.960035941229814398e+02
2.640446046505162681e-02,1.151983642302385480e-01,3.876044955743790865e+02
-1.143362563742624516e-01,2.312988669772795269e-01,3.956063615469686283e+02
-2.882329301170878932e-01,-1.547935039309216720e-01,3.955032556577215246e+02
-2.511755236161797855e-01,1.469250312191011654e-02,4.054904750675582363e+02
1.662801541954477269e-01,-2.262367900911227969e-01,3.872293057585553697e+02
-2.576219859119768252e-01,4.533070498882191268e-02,3.765087124318887959e+02
1.919295442596229417e-01,-2.299620919422596665e-01,4.082395888253290650e+02
2.708323098894404035e-01,-2.813590904815159166e-01,3.924205765051476646e+02
1.134441904392155531e-01,5.369830859400059886e-02,3.830226670671502234e+02
1.807920248943318819e-01,-5.459682960947753738e-02,3.969035983381178312e+02
-7.434775330975224028e-02,-2.630431699585006333e-01,3.976543913418632314e+02
1.843540652106034905e-01,-3.387686022637309557e-02,3.969695543131924182e+02
1.930491275806639484e-02,1.074232397924574367e-01,3.931225491091711888e+02
1.118731059575062692e-01,1.994491368420195920e-01,3.908962061846373786e+02
-1.150329712214056277e-01,-7.756387523323182709e-02,3.794515164104932410e+02
-1.094990462331555947e-01,2.406101537547448155e-01,3.898792521402070861e+02
-2.043657299131882710e-01,-1.584474975984900558e-01,3.838629134778671528e+02
3.852506298400487639e-02,-7.953092343702372613e-02,3.812315482642193274e+02
-6.388066486255339349e-04,8.263382174365913047e-02,3.674958998357495830e+02
2.724513695200740937e-01,-2.300477155780811245e-02,3.857175836294451301e+02
-2.039378658329976945e-01,2.283021159965318292e-01,3.847774002969790104e+02
2.083560201000127510e-01,-1.778726358987706979e-01,3.966063756824440816e+02
-1.892271716306405116e-01,-2.887363426670243038e-01,4.038081183398279563e+02
-3.201256441464223057e-02,1.398167856344086357e-01,3.799518097828659506e+02
-2.268359542666874284e-01,1.435115215133007105e-01,3.985077058396176426e+02
-9.984870255316791177e-02,1.148644915794420629e-01,3.664273692134484008e+02
-1.569914160978017059e-01,6.582446587628981716e-02,3.847490285336065199e+02
1.159562763645588523e-02,-1.853524886651269910e-01,3.767242463134903119e+02
2.651306319786671528e-01,-2.485027920816408886e-01,3.967106667751621671e+02
-2.488078032800067896e-01,2.293006751309485391e-01,3.848275091992958892e+02
8.467012311825194981e-02,-1.839326705410072316e-01,4.000702467321329436e+02
-1.019245397876755721e-01,-3.967072892025935715e-02,3.834612955959227634e+02
-1.667894647449937873e-01,-1.021482536070927316e-01,3.706541062556140673e+02
2.472283742447445309e-01,-2.086269097324971178e-01,3.921013218567899230e+02
1.638382514972003268e-03,-1.699731715443003610e-01,3.894761900145635423e+02
-9.403952645033003543e-02,2.756998131979493394e-02,3.772849801377319068e+02
2.610503518657235622e-01,1.623149826683124575e-01,4.053213819210891984e+02
-2.713269311647925619e-02,1.542618950417464774e-01,3.813075200189830980e+02
1.702658222599349180e-01,-2.514110205134718057e-01,4.080863199691535215e+02
-2.535433546025389617e-02,-3.556730933755936075e-02,3.868843659525797420e+02
1.815738835329333556e-01,1.925638540193872483e-01,3.824915775945742098e+02
-2.474991373266566264e-03,8.067216225088796877e-02,4.081686733827057196e+02
-3.512917021589301303e-02,-8.112886563600213430e-02,3.842692481127152746e+02
5.412601374933906362e-02,-1.415753393776014446e-01,3.666692648539033712e+02
-3.503341444971858065e-02,2.047483784043229171e-01,3.764372405299185971e+02
2.099677141546736348e-01,6.102340540817630110e-02,3.834056877038314610e+02
1.221702163817386944e-01,2.383627927611451369e-01,3.752256591451222789e+02
-2.596458575311532679e-01,2.378628175684036616e-01,4.040837976084480943e+02
-4.545595009102065820e-02,-2.062528227156468497e-01,3.960255315001704730e+02
2.432462603925178435e-02,7.916202904096525383e-02,4.037333028611861891e+02
-3.683646400312856617e-02,-1.310150991536556953e-01,3.941024734416384945e+02
1.637373279649512181e-01,-6.598737204534138590e-02,4.069397551477973707e+02
1.329918977851545780e-01,-2.050695018167689454e-01,3.876181532843158948e+02
2.780605462722895993e-01,-1.952957344485255764e-01,3.844648383587718286e+02
-2.092987903953707762e-01,5.148659609099920376e-02,3.957798771509554285e+02
2.244492797531727479e-01,-1.468034805525397501e-01,3.651559331865466902e+02
1.803364182231118606e-01,2.535168701085844800e-01,3.875994313139955807e+02
7.058360016549125593e-02,1.471728792960205201e-01,3.675486393863834564e+02
-9.501689138597424478e-02,1.532409879821527987e-02,4.097863403058610174e+02
2.173519064994504646e-01,-1.630405631433625158e-01,3.931095517825491470e+02
-1.535706420195695754e-01,7.437499917675732819e-02,3.778761443525744994e+02
-1.562171401632428402e-02,-1.817143781907603617e-01,4.084356669945560725e+02
6.594096246496833347e-02,1.776229518958566400e-01,4.063404859942891107e+02
2.474034658939368025e-01,-9.525478693385075468e-02,3.670288204230754445e+02
-2.389419052225321694e-01,-1.761842052446166429e-02,3.973109039126000539e+02
-1.502390009880331667e-01,-2.170931754374631761e-01,3.975369735261557480e+02
7.200773773008894985e-02,-1.566787600812856174e-01,4.079920756345672430e+02
-2.110679934029514593e-01,8.281587078949226299e-02,3.979102669959322611e+02
-6.973357458460061054e-02,-2.495332222510722731e-01,3.783121888226213514e+02
-2.676178796861424791e-01,-2.180083392243531981e-01,3.786934550924053156e+02
-1.763207826797519029e-01,1.337231507720643697e-01,3.850997760166775379e+02
-7.346165866690501645e-02,1.076195328423718567e-01,3.895171831439652124e+02
-2.735167234111291479e-01,-2.412261616176586965e-01,3.913392491573387133e+02
-3.752312518390632512e-02,2.385857275493824536e-02,4.050668162387457301e+02
3.388026707691893513e-04,-6.484828751992882667e-02,3.685618908352383869e+02
-2.529611271789440341e-01,2.497251569927048109e-01,3.761607121462628243e+02
1.999219076543753415e-01,3.012879685291174336e-01,4.042596623235361903e+02
2.009474395260695267e-01,1.541891669704751333e-01,3.722152973219696719e+02
-1.769840819266418896e-01,1.887272975998860458e-01,4.076644457910432493e+02
2.211319097077816265e-01,-8.086859130304036025e-02,3.913687280763133458e+02
2.724020512573318564e-01,1.379252721490870637e-01,3.856227128949831240e+02
-2.411550726100357978e-01,-9.131438864289226354e-02,3.680966210451777556e+02
-1.642038781755628118e-02,-1.193141061878368603e-01,3.951594845994976595e+02
-7.412839785627794997e-02,-1.144903394588153711e-02,3.900382588064221068e+02
-2.947291190687793550e-01,-3.320507449471249428e-02,4.083908651167960784e+02
-2.401669194773642380e-02,-1.464794859797224902e-03,3.869203819021630579e+02
