cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Th232(n,fis)","Th232(n,fis)_stdev"
11,2.3891894598431356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,12.0533183826154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,11.506320048255214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,21.762253354299784,0.10512767988113261,4.756875579219343e-05,0.04576089754465792,4.7348238495335414e-05,198.02441493880227,0.2048934293142209,0.08922951812482066,4.249104335719425e-05,0.01589816175631196,5.077712434999176e-06,0.002091253675445372,6.368899628296343e-07
22,29.204224149356527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,156.94953206296708,0.754424013074435,0.0003110662409592312,0.33580846546539633,0.0001740587439379439,1453.1680642930273,0.753216890024,0.6900999821895516,0.0002799970492469086,0.0643240308848834,3.106919171232259e-05,0.008500401513703425,3.6635300825070253e-06
23,0.008803621655109593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,233.87364107899225,0.8595516929555675,0.00035863499675142465,0.38156936301005423,0.00022140698243327931,1651.1924792318296,0.958110319338221,0.7793295003143723,0.0003224880926041029,0.08022219264119537,3.6146904147321766e-05,0.010591655189148796,4.300420045336659e-06
