fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
10.0,99,"[42, 44]",0.11445422820424768,4.4826750585072286e-05
10.0,98,[44],0.05821689816785105,3.003534368504916e-05
10.0,total,,0.17267112637209872,5.3958868022738405e-05
