cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,1.0031059530363398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.9668193449583362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,9.598922839279995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.8768530410046835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,28.54746339398701,1.3459734190197643,0.0016623286897432343,0.033889103321241607,2.8079763832213317e-05,1.379862522341006,0.0016904084535754476,0.033889103321241607,7.572790192563387e-07,1.852365138003246e-07,2.2185040076454467e-10,0.0008222685699086451
23,0.3131639808053117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.3977943665945485,0.024197501012538113,0.00024328051237653482,0.0001771383674662883,4.2238298437222845e-06,0.0243746393800044,0.00024750434222025713,0.0001771383674662883,4.750290789715127e-09,3.5001792086224128e-09,3.167019567628544e-11,1.5537365140656633e-05
24,0.00304834459185124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0023963504539677373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0029126009602145854,0.0001949758413643315,1.6777996646792044e-05,7.577127463314784e-07,1.5121715570509003e-07,0.000195733554110663,1.6929213802497133e-05,7.577127463314784e-07,2.2143118553538953e-11,2.833061455818701e-11,2.6339922910302807e-12,1.257601616412663e-07
26,1.357710926318037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,43.71249379278152,1.3703658958736669,0.0019223871987665612,0.034066999401454225,3.245481083164069e-05,1.404432895275121,0.0019548420095982016,0.034066999401454225,7.620514531646074e-07,1.8876502362350517e-07,2.561545887318604e-10,0.000837931695210943
