cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Th232(n,fis)","Th232(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.746444121364973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.8741890869611,0.016366069954714128,0.0,0.0
41,14.24269589583714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12056064918560541,1.711395409437392e-05,0.0,0.0,45.44736067767278,0.004862257380065487,0.0,0.0
21,13.952090847209824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.6762739221553,0.01151459173027505,0.0,0.0
31,27.47097411514218,0.020437507809965973,2.2800735839694305e-06,0.0026794398950930258,1.2996234454641394e-06,11.597231151312172,0.005625068707200502,0.0,0.0,0.020437507809965973,2.2800735839694305e-06,0.01898799566681036,2.1928525220839483e-06,2.821629874035652e-05,2.4939374020909126e-09,64.02526054665134,0.005121030714591982,0.28696332478714665,2.5688795707892824e-05
22,39.03855727885846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.72137354433204,0.02565812573741081,0.0,0.0
32,641.1867014534059,0.08820779197585046,1.8488625758454317e-05,0.07427077548718262,1.0211427029892044e-05,321.4609712609966,0.04419740105657554,0.0,0.0,0.08820779197585046,1.8488625758454317e-05,0.08733508754917602,1.5270392403678566e-05,0.00012213137301881108,1.9499811813909117e-08,355.3495329138617,0.04282679201099243,1.2514537260815404,0.00019753234196451648
23,0.5114781929117301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.850694147681633,0.01408890272185531,0.0,0.0
total,739.1489419047302,0.10864529978581644,2.076869934242375e-05,0.07695021538227564,1.1511050475356183e-05,333.0582024123088,0.049822469763776044,0.0,0.0,0.10864529978581644,2.076869934242375e-05,0.2268837324015918,3.4577199020136435e-05,0.0001503476717591676,2.199374921600003e-08,1003.944684839316,0.12043777024990521,1.538417050868687,0.00022322113767240932
