cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,1.00877311301047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.9790492847546246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,9.667437426600774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.8908851429691012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,29.06671884392302,1.3477733264447516,0.0011652065763869735,0.033397830811263726,3.215055104005288e-05,1.3811711572560152,0.0011973571274270264,0.033397830811263726,0.0029887247064856533,0.0007407520590521807,7.679949136491268e-07,3.2882131268692314
23,0.3315824694679197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.42481071094839773,0.025360991824306556,0.00025226762474896624,0.00018264556571605614,4.196993695622609e-06,0.025543637390022612,0.00025646461844458886,0.00018264556571605614,1.9703693480230056e-05,1.460071290136764e-05,1.5704625957676734e-07,0.06481285503999396
24,0.0033691933743312625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.002822200644646613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0028966447872565016,0.00019428487545862803,1.4078540383579687e-05,9.25763181385104e-07,2.323164664640147e-07,0.00019521063864001313,1.4310856850043702e-05,9.25763181385104e-07,1.097665749205931e-07,1.072847787797203e-07,5.5776145137362125e-09,0.0004762392673577265
26,1.1794451247154078e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,44.378356824931785,1.3733286031445167,0.0014315527415195194,0.03358140214016117,3.6579861202139505e-05,1.406910005284678,0.0014681326027216589,0.03358140214016117,0.003008538166540804,0.000755460056732328,9.306187877396303e-07,3.353502221176583
