cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.20200917685978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.403634519509817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.985110172302548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.426503135622221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,274.296573449994,0.8955310267546908,0.00026972111647804395,0.0017919400086243934,6.94036936046168e-07,0.8973229667633151,0.0002704151534140901,0.0017919400086243934,5.527821141986562e-05,0.00045819321462332743,1.802621235288661e-07,1.9827723694922499
23,27.044066657412714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,111.85952226567792,0.40772035631514936,0.00015384393986873633,0.00015050746056163535,1.3295796837745306e-07,0.40787086377571097,0.00015397689783711377,0.00015050746056163535,7.534976231622066e-06,0.0002183349384360923,7.890847264597358e-08,0.9448164429535731
24,6.126507736775843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.0975708527392785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.51121435148742,0.09890383359773305,7.808724020814102e-05,1.0870778176493967e-05,6.58325655648545e-08,0.09891470437590955,7.815307277370587e-05,1.0870778176493967e-05,7.872678077411049e-07,5.430329509555834e-05,4.385645121293979e-08,0.2349905447123908
26,2.909088455425896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,502.8618007738075,1.4021552166675733,0.0005016522965549214,0.0019533182473625227,8.928274699884756e-07,1.4041085349149356,0.0005025451240249098,0.0019533182473625227,6.360045545922879e-05,0.0007308314481549781,3.030270473877795e-07,3.162579357158214
