cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,2.1385766330179234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.763004620668159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,21.1743478386017,0.07568491173668204,0.0001178828884489961,0.01924066494023702,1.333649675285121e-05,0.09492557667691906,0.00013121938520184733,0.01924066494023702,0.0009879360931249197,0.006282397252024898,3.2327003446067125e-05,27.887686385574067
22,29.262188737927442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,171.96845492837647,0.9237127256100635,0.0006507386016984411,0.08641042148023972,7.839469073001539e-05,1.0101231470903032,0.0007291332924284564,0.08641042148023972,0.00448474531809308,0.07633566369425765,0.00010195031493597434,338.85552978267356
23,0.01419545209622845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,235.32076821068793,0.9993976373467455,0.0007686214901474371,0.10565108642047674,9.17311874828666e-05,1.1050487237672222,0.0008603526776303037,0.10565108642047674,0.005472681411217999,0.08261806094628255,0.00013427731838204146,366.7432161682476
