cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.0800459259476143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.597168701198086,0.0025355405533012735,0.0,0.0
21,6.158924456714037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.34986070678967,0.002424166581789961,0.0,0.0
12,30.7440356967209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.810066027885306,0.0023015493642408727,0.0,0.0
22,6.171734282990675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.710540812864483,0.0026245594578260794,0.0,0.0
31,268.3116609794192,0.8147126456802017,7.16412724026335e-05,0.0,0.0,0.011357290775200446,1.3646361166622071e-06,0.0,0.0,0.0,0.0,0.04560177631088905,1.9794257481361634e-06,0.0,0.0,0.0,0.0,0.3743328496247451,2.9797833288219062e-05,1.604973240095732,0.00011018004455160643,0.16829385468855343,1.1529341381117354e-05,0.0,0.0,0.0,0.0,0.0,0.0,49.15696247334263,0.0059064584771404876,0.8129531489196282,7.147927405050642e-05,0.0017594967605735685,1.6199835212708138e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.815590525873,0.027830269464350316,11.136271065556667,0.0008127079140848731
23,26.933659741044004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.542974426384934,0.0036312249762337043,0.0,0.0
32,116.36851782227325,0.4188001159533983,5.474107345769295e-05,0.0,0.0,0.006322045004591021,1.1790498887347536e-06,0.0,0.0,0.0,0.0,0.015198930898782114,1.2458139892801481e-06,0.0,0.0,0.0,0.0,0.18503280115931686,2.3901570218298042e-05,0.6815167897712948,7.213712174595424e-05,0.07138476168349345,7.418918211197506e-06,0.0,0.0,0.0,0.0,0.0,0.0,27.36326252419818,0.005103198666119401,0.4186246559677292,5.464938551829364e-05,0.00017545998566910123,9.168793939930734e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.17457904074075,0.02198506116607845,1.6087097502231105,0.00045290217580249006
24,9.731550823106026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.687969151385312,0.00235205810253003,0.0,0.0
41,1.592191518303822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.78036674713895,0.0019738747672062846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5167241784103435,3.086048818036595e-05,0.0010828317208670122,7.85121211207641e-08,0.003465396977242173,2.48483062040962e-07,1.2842065711894655,0.0011442122024614373,0.0,0.0
42,13.082390118132807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.798323273065602,0.0016627642149059166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04521646384920942,1.4181502808926033e-05,0.00015426836629619237,4.362894377225421e-08,0.00043913215208967317,1.331388452940835e-07,8.16132507396567,0.005176354844915513,0.0,0.0
25,7.315151947793424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.587052627125925,0.0009396106831057178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003546856060666923,3.109372885782459e-06,1.6804052537153783e-05,1.288689716109677e-08,4.507332697789305e-05,3.7362802506746386e-08,3.4001983190627603,0.0015026235192983459,0.0,0.0
33,29.633657897304616,0.12100143657173329,4.209213497625518e-05,0.0,0.0,0.0019411931605890053,9.974312251086286e-07,0.0,0.0,0.0,0.0,0.00305123996160916,5.631226455662234e-07,0.0,0.0,0.0,0.0,0.05100310898019675,1.4843178084673806e-05,0.16830842151392342,3.804237900034701e-05,0.017849726547789192,4.0382609900277455e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.401929759247444,0.004317111384474497,0.12098664506971576,4.206895944626653e-05,1.4791502017518047e-05,2.3175529988642543e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93082855986002,0.012330515955093315,0.17636957373398388,0.00013435244220400198
26,6.409330561160958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1262602080483384,0.001676470111712727,0.0,0.0
43,1.0350967645455507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7796505399699875,0.0010366142744498866,0.0,0.0
44,7.577874796702273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.810772021092962,0.004049899419858981,0.0,0.0
total,534.1458233321591,1.3545141982053333,0.00016847448083658165,0.0,0.0,0.019620528940380473,3.5411172305055896e-06,0.0,0.0,0.0,0.0,0.06385194717128033,3.7883623829825346e-06,0.0,0.0,0.0,0.0,0.6103687597642588,6.85425815911909e-05,2.45479845138095,0.00022035954529790768,0.25752834291983606,2.2986520582342607e-05,0.0,0.0,70.16574264733048,0.004576249665217919,0.0,0.0,84.92215475678825,0.015326768527734385,1.352564449957073,0.00016819761901506658,0.0019497482482601876,2.7686182151503123e-07,0.0,0.0,0.5654874983202198,4.815136387507444e-05,0.0012539041397003582,1.3502796205411509e-07,0.003949602456309739,4.1898470984179187e-07,905.1819906863108,0.09260111999414088,12.92135038951376,0.0013999625320913651
