cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
31,61.62279204526762,0.4777906024949008,0.00029482438608741443,0.0,0.0,0.00773761183030098,8.780193906057456e-06,0.0,0.0,0.0,0.0,0.004698425121667123,5.174208843386337e-05,0.0,0.0,0.0,0.0,0.07115225172792092,3.5516555866621785e-05,0.3027844903281802,0.00013000550940775262,0.2112258725694291,8.99069278897167e-05,13.066001385110535,0.005755595644478281,0.0,0.0,0.0,0.0,33.490160805421866,0.03800269543958388,0.47304365252777286,0.0002915052399844555,0.00474694996712794,3.3191461029589496e-06,0.16232432719505455,0.00010755554948095051,0.0,0.0,0.00023604716687221724,1.511904565531903e-07,0.0007875317246360369,4.971399488458296e-07,272.63643073555136,0.14038439747963047,2.4141560725208437,0.0015507123244093333
32,118.66621528473478,0.8980114018907712,0.00041419621299072345,0.0,0.0,0.014505829380500794,1.5385739294312745e-05,0.0,0.0,0.0,0.0,0.00941810687172056,6.78039600148285e-05,0.0,0.0,0.0,0.0,0.13433644719880586,4.62185997059372e-05,0.5819381728477182,0.00020262699492320344,0.40711904649657876,0.00014104022240680884,24.723847158898614,0.008385783785690354,0.0,0.0,0.0,0.0,62.784560562543454,0.06659301272506307,0.8876880704958198,0.0004085860277671816,0.010323331394951467,5.610185223541883e-06,0.3511379688769469,0.00018395988214019382,0.0,0.0,0.0005070687267582284,2.3883540542300523e-07,0.0016971802927741367,7.945929517211852e-07,544.9413362513352,0.21467242798891056,5.183782969965505,0.002445523137132557
total,180.2890073300024,1.375802004385672,0.0007090205990781379,0.0,0.0,0.022243441210801775,2.41659332003702e-05,0.0,0.0,0.0,0.0,0.014116531993387683,0.00011954604844869186,0.0,0.0,0.0,0.0,0.20548869892672678,8.173515557255899e-05,0.8847226631758984,0.00033263250433095603,0.6183449190660079,0.00023094715029652553,37.789848544009146,0.014141379430168636,0.0,0.0,0.0,0.0,96.27472136796533,0.10459570816464694,1.3607317230235927,0.0007000912677516371,0.015070281362079406,8.929331326500833e-06,0.5134622960720014,0.0002915154316211443,0.0,0.0,0.0007431158936304456,3.900258619761955e-07,0.0024847120174101736,1.2917329005670146e-06,817.5777669868866,0.355056825468541,7.597939042486349,0.0039962354615418905
