cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
31,21.585669094085073,0.12741588442062918,4.726616653994551e-05,0.010575807735755848,1.618582116968582e-05,0.0,0.0,2.230451273959179e-05,1.4142857358847056e-07,0.004241359032494518,4.9054386741939575e-05,0.0,0.0,0.0003387718071640719,9.788930571912026e-08,0.06996181168607182,3.436910532385494e-05,0.0,0.0,0.04228034934720592,1.130597925160173e-05,0.5747302826086212,0.00014844303508664155,1.1465808266265998,0.00032775779556520375,0.0,0.0,46.95552789848456,0.07186342608361977,0.0,0.0,0.10885927912205917,4.080578189016471e-05,0.018556605298570002,6.4603846497808014e-06,0.018651007693840534,6.8024733572009335e-06,0.0,0.0,0.0011527362755999109,2.868020094552394e-07,0.004194250270844171,9.992090041968851e-07,108.10640952867803,0.026025915500788848,12.369126106277704,0.003344065776872009
32,160.8290398948392,0.9966517259180069,0.00038199098586524845,0.077034571455765,4.6381617064748035e-05,0.0,0.0,0.0001168234366917359,9.352997307733993e-07,0.022263737290765428,0.0002241012559860678,0.0,0.0,0.0028568897431204402,6.493880497873612e-07,0.5818268372171174,0.00015735680022275507,0.0,0.0,0.2673297414842788,5.803200369635492e-05,4.012828222673896,0.000885122986751454,9.549508766968522,0.0021829103656810555,0.0,0.0,342.025787487565,0.20592973780124724,0.0,0.0,0.917504718656012,0.0003413210201910234,0.07914700726199482,4.066996567422506e-05,0.08485776855616246,3.9315433756025474e-05,0.0,0.0,0.005926309149131595,1.9812943781208556e-06,0.01955389878148886,7.248065986445486e-06,609.7527391468421,0.19631162514405584,64.18027206284523,0.02304273175698173
total,182.41470898892427,1.124067610338636,0.000429257152405194,0.08761037919152086,6.256743823443385e-05,0.0,0.0,0.0001391279494313277,1.0767283043618698e-06,0.026505096323259945,0.0002731556427280074,0.0,0.0,0.003195661550284512,7.472773555064815e-07,0.6517886489031892,0.00019172590554661,0.0,0.0,0.3096100908314847,6.933798294795665e-05,4.587558505282518,0.0010335660218380957,10.696089593595122,0.002510668161246259,0.0,0.0,388.9813153860496,0.277793163884867,0.0,0.0,1.0263639977780712,0.0003821268020811881,0.09770361256056483,4.713035032400586e-05,0.103508776250003,4.6117907113226404e-05,0.0,0.0,0.007079045424731506,2.268096387576095e-06,0.02374814905233303,8.247274990642371e-06,717.8591486755201,0.22233754064484468,76.54939816912294,0.02638679753385374
