filename,fertile_kg/m3,fertile_mt,"Li6(n,t)","Li6(n,t)_sd","Li7(n,Xt)","Li7(n,Xt)_sd","Be9(n,2n)","Be9(n,2n)_sd","Pb(n,2n)","Pb(n,2n)_sd","U238(n,g)","U238(n,g)_sd","Th232(n,g)","Th232(n,g)_sd","U235(n,inel)","U235(n,inel)_sd","U238(n,inel)","U238(n,inel)_sd","Th232(n,inel)","Th232(n,inel)_sd","U235(n,el)","U235(n,el)_sd","U238(n,el)","U238(n,el)_sd","Th232(n,el)","Th232(n,el)_sd","Li6(n,el)","Li6(n,el)_sd","Li7(n,el)","Li7(n,el)_sd","Be9(n,el)","Be9(n,el)_sd","Pb(n,el)","Pb(n,el)_sd","tot(n,fis)","tot(n,fis)_sd","tot(n,nufis)","tot(n,nufis)_sd",tbr,tbr_sd,Pu239_kg/yr,Pu239_kg/yr_sd,U233_kg/yr,U233_kg/yr_sd,leak [n/src-n],leak_sd,heat [MW],heat_sd,fisq [MW],fisq_sd
tallies_DCLL_900K_Li90.0_U238_000.00kgm3_4e6x25,0.0,0.0,1.371455390690472,0.0001640705861985,0.0019842591275698,2.6986113434692616e-07,0.0,0.0,0.576282244313593,4.876862563583882e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5350757303191545,0.0002422483756846,0.2651317550328299,2.416647213076111e-05,0.0,0.0,71.90468604346452,0.0046116599192649,0.0,0.0,0.0,0.0,1.373439649818042,0.0001643404473328,0.0,0.0,0.0,0.0,0.1731470926844794,5.0186489638943e-05,890.7905934449559,0.086527775031395,0.0,0.0
tallies_DCLL_900K_Li90.0_U238_000.10kgm3_4e6x25,0.1,0.03452584000000001,1.3714687606142564,0.000160704176184,0.0019842164486926,2.702321391937375e-07,0.0,0.0,0.576268799285021,4.858211510293596e-05,2.0601341020192e-05,4.2735125757195905e-09,0.0,0.0,5.408103756780865e-07,1.9756981739681884e-11,0.0001002171089094,6.332325414149745e-09,0.0,0.0,4.756418696494513e-06,4.940791881847703e-10,0.0007773635997955,8.553472808432935e-08,0.0,0.0,2.534990286591741,0.0002434950956258,0.2651245019548771,2.425696642836557e-05,0.0,0.0,71.90388393794593,0.0045810886122102,7.348386881387651e-06,7.496653119868771e-10,2.442068864835748e-05,2.414742219171061e-09,1.373452977062949,0.0001609744083231,0.0914678923056919,1.897396813439559e-05,0.0,0.0,0.1731333975565711,4.658132886968627e-05,890.8818353208442,0.085293250020577,0.0797340372502388,8.400332599486854e-06
tallies_DCLL_900K_Li90.0_U238_000.50kgm3_4e6x25,0.5,0.17262920000000004,1.37144379033928,0.0001694242547384,0.0019840509234195,2.7133703018516693e-07,0.0,0.0,0.5762116678968159,4.8471900860852906e-05,0.0001029952563508,2.2053245325977438e-08,0.0,0.0,2.703506712913147e-06,9.682927982224731e-11,0.0005009829110462,3.0754268966927825e-08,0.0,0.0,2.378034111936013e-05,2.5245760810855504e-09,0.0038864926278568,4.41930622782495e-07,0.0,0.0,2.5346980463050874,0.0002424606299147,0.2650975793860814,2.4437810410031227e-05,0.0,0.0,71.89828005055423,0.0046668886922162,3.673689487670908e-05,3.727196954995545e-09,0.0001220877035641,1.2006862704310525e-08,1.3734278412626997,0.0001696955917686,0.4572886302239781,9.791420211385388e-05,0.0,0.0,0.1730860306604515,4.654709312480779e-05,891.2288389904803,0.0876693979427412,0.3986150703986473,4.14879037131744e-05
tallies_DCLL_900K_Li90.0_U238_001.00kgm3_4e6x25,1.0,0.3452584000000001,1.3713688824985706,0.0001666508539075,0.0019838338240601,2.73358740973334e-07,0.0,0.0,0.5761432507142769,4.842066090539238e-05,0.0002059569491595,4.3215390544057546e-08,0.0,0.0,5.405615429481168e-06,1.9657007351995155e-10,0.0010017067432397,6.238699115779355e-08,0.0,0.0,4.755506014286168e-05,4.8720995878571715e-09,0.0077720475887287,8.535792602204278e-07,0.0,0.0,2.534269496955732,0.0002453584441711,0.2650561548352672,2.398549844021255e-05,0.0,0.0,71.8890981307807,0.0044956690517587,7.346114511798506e-05,7.557882051537944e-09,0.0002441360523739,2.434245909218597e-08,1.373352716322631,0.0001669242126484,0.9144282416797191,0.0001918720089317,0.0,0.0,0.1730569227232255,4.628571044926068e-05,891.6505917335902,0.0868968826294125,0.7970918414965454,8.420224988930259e-05
tallies_DCLL_900K_Li90.0_U238_010.00kgm3_4e6x25,10.0,3.4525840000000008,1.3702608381788064,0.0001799698733138,0.0019800482863386,2.7225543275102613e-07,0.0,0.0,0.5749007539223286,4.787559894555497e-05,0.0020566565951948,4.628495094063006e-07,0.0,0.0,5.379378965869754e-05,2.124598435232023e-09,0.0099686554639193,6.718713891688826e-07,0.0,0.0,0.0004746283280829,5.21178129393138e-08,0.0775644452937318,8.925974774943482e-06,0.0,0.0,2.526465252199383,0.0002577236053004,0.2643461536994769,2.5331596142180896e-05,0.0,0.0,71.73930952487022,0.0047492404497145,0.000732547664785,7.56994531245992e-08,0.0024348356455974,2.428623284205352e-07,1.372240886465145,0.0001802421287466,9.131349448305013,0.002055005498847,0.0,0.0,0.172138973201071,4.697691039656752e-05,899.2796636971275,0.0962165859356723,7.948376850778313,0.0008500770383634
tallies_DCLL_900K_Li90.0_U238_025.00kgm3_4e6x25,25.0,8.63146,1.36877884927036,0.0002079939680455,0.0019737703943214,2.5514811798349684e-07,0.0,0.0,0.572837017388985,4.64384158479802e-05,0.0051323617961463,1.1626231692090325e-06,0.0,0.0,0.0001334033405558,5.433591667182381e-09,0.0247219691508389,1.7087149831390073e-06,0.0,0.0,0.0011829905216611,1.629981130552604e-07,0.1933163883542314,2.761211262593929e-05,0.0,0.0,2.513828166088512,0.0002708449522369,0.2632023354542435,2.8514748199224485e-05,0.0,0.0,71.50444523509898,0.0059455270617983,0.0018227997665254,1.866870689609384e-07,0.0060599902260051,5.891300277787345e-07,1.370752619664681,0.0002082491161635,22.787172717719773,0.0051619305136051,0.0,0.0,0.1707282385297711,4.962076377343856e-05,912.0322354962163,0.1009534663779445,19.77733611004625,0.0020799649431254
tallies_DCLL_900K_Li90.0_U238_050.00kgm3_4e6x25,50.0,17.26292,1.366295335233658,0.0001710219120715,0.0019632704481822,2.559542658044736e-07,0.0,0.0,0.569408737856166,4.517465017509387e-05,0.0102456153854722,1.8521887361984112e-06,0.0,0.0,0.0002632884555419,9.847184304702842e-09,0.0487940086769869,3.179019032719213e-06,0.0,0.0,0.0023540419794371,2.5629971508467535e-07,0.3846775436193595,4.410337123785357e-05,0.0,0.0,2.4930388434323154,0.0002490303500964,0.2613073582437855,2.405919557783759e-05,0.0,0.0,71.11407493160816,0.0047234871886373,0.0036171856048678,3.523578922014807e-07,0.0120300561740354,1.1396062586723115e-06,1.3682586056818402,0.0001712778663373,45.489506909544986,0.0082235326179185,0.0,0.0,0.1682852462774222,4.125676051836396e-05,932.9464233533174,0.0937098784931081,39.24432844013863,0.003895796501581
tallies_DCLL_900K_Li90.0_U238_075.00kgm3_4e6x25,75.0,25.894380000000005,1.36326063644151,0.0001430611659257,0.0019529195012936,2.829211822140151e-07,0.0,0.0,0.5660329893540708,4.901304080144874e-05,0.0153410146199567,2.4694453478989216e-06,0.0,0.0,0.0003898155256391,1.3869453034475924e-08,0.0722449237532455,4.636017877448959e-06,0.0,0.0,0.003512398971427,3.393241409881891e-07,0.5739657031885655,5.604723992534519e-05,0.0,0.0,2.4722330860075443,0.0002267125459706,0.2593939935816553,2.183771974525702e-05,0.0,0.0,70.7099494488081,0.0041472334056855,0.0053838371735828,4.928847913691799e-07,0.01791238152906,1.6407993916354575e-06,1.3652135559428036,0.0001433440871079,68.11256955277437,0.0109640901975761,0.0,0.0,0.1660443781157252,4.4487760933376655e-05,953.420527718694,0.0899002074647786,58.408435656889125,0.0054416873050955
tallies_DCLL_900K_Li90.0_U238_100.00kgm3_4e6x25,100.0,34.52584,1.360594406930728,0.0001467140812572,0.0019427848510984,2.74514389538911e-07,0.0,0.0,0.5627197282421034,4.742679764326761e-05,0.0204274144936209,3.4051473839320846e-06,0.0,0.0,0.0005131316926406,1.8358862423134328e-08,0.0951040490253403,5.772355274804386e-06,0.0,0.0,0.0046594890594762,4.61125812096879e-07,0.7614330369067603,7.763293596606558e-05,0.0,0.0,2.452080737335631,0.0002040922055702,0.2575487534270194,2.0885836277357656e-05,0.0,0.0,70.32462475570969,0.0042614025084591,0.0071250887896577,6.787616768237067e-07,0.023713515162228,2.210060785395607e-06,1.362537191781826,0.0001469885956467,90.69567593463584,0.0151185135906073,0.0,0.0,0.1639083005843808,5.654037526487671e-05,973.7564553731232,0.0955279745329064,77.2953945007406,0.0077170343361937
tallies_DCLL_900K_Li90.0_U238_150.00kgm3_4e6x25,150.0,51.78876000000001,1.3550784359641224,0.000166665108088,0.0019227325663104,2.827557260788002e-07,0.0,0.0,0.5561756541544691,4.852876566864378e-05,0.0305624334065581,4.927386827706501e-06,0.0,0.0,0.0007504869661193,3.1250993335035896e-08,0.1391065930022339,1.0378600989337589e-05,0.0,0.0,0.0069187114034294,7.377002235642798e-07,1.1306841195432404,0.0001235664706574,0.0,0.0,2.4125458973363645,0.0002674379054911,0.2539057209528577,2.6500253596642696e-05,0.0,0.0,69.56127257798744,0.0045356820905973,0.0105288038127198,1.1095844414856344e-06,0.0350655849727488,3.688149535617039e-06,1.3570011685304328,0.0001669478638141,135.694145574844,0.0218771043721571,0.0,0.0,0.1596633842495958,5.965796603413718e-05,1013.3967167049512,0.107607465573095,114.20915892206372,0.0124828137596759
