cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,5.3823823871264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.862187510061913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,54.54086570737545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,11.019941966784543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,549.4859552269671,0.35257854973049485,0.00025311119917551005,0.01655755827385507,1.868528096961581e-05,0.3691361080043499,0.00027179648014512585,0.01655755827385507,0.00040538645019078123,0.010797032087870896,2.2301448218164836e-05,47.92824023735107
23,63.76388926675715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,318.18497973414395,0.276913713290632,0.0003941650855791652,0.0016743190426566378,5.1569302401528235e-06,0.27858803233328866,0.00039932201581931805,0.0016743190426566378,6.463488539061902e-05,0.0098894124554804,4.612857284856129e-05,43.899298632721084
24,27.69571769401772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4.193984076749059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,27.115728368303188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,22.84838615376505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,105.77330998108957,0.11916657057411177,0.00027692866637741914,0.00014784381930101919,1.3832829212215012e-06,0.1193144143934128,0.0002783119492986406,0.00014784381930101919,7.826050891935191e-06,0.004769117324770822,2.9392656424694504e-05,21.170206682862844
26,24.854386350339986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2.3154073657214345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,18.33062131238948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,1246.3677431015922,0.7486588335952385,0.0009242049511320944,0.018379721135812727,2.5225494130990136e-05,0.7670385547310514,0.0009494304452630845,0.018379721135812727,0.0004778473864733355,0.025455561868122117,9.782267749142063e-05,112.99774555293499
