cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.0961883515337387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.704903696364966,0.08783949821602308,0.0,0.0
21,6.178295226025962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.183487003278145,0.09643355817300943,0.0,0.0
12,30.826742816096704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.717232719988754,0.07714702488824154,0.0,0.0
22,6.199322563289298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.61063958902871,0.0919623014102229,0.0,0.0
31,270.8082145579126,0.8057498294271815,0.0025809289197869434,0.011545349383603899,5.0625355039599924e-05,51.26019578123689,0.22477150968769263,0.8040055650759805,0.002574658884440042,0.0017442643512009682,6.270035346901214e-06,0.0051683013946943425,1.6972165511880334e-05,582.00461111086,1.3134420722226878,62.65683478941226,0.19010207403214466
23,27.463746901715673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.431400364740817,0.17555111820052463,0.0,0.0
32,120.1017408835949,0.4227218120947249,0.0016707001148806458,0.006631096146035812,3.73423146604063e-05,29.441403234857958,0.16579613979767385,0.42253987762516276,0.0016673840988034698,0.00018193446956215134,3.3160160771760235e-06,0.0008381626112519963,9.77031475926513e-06,179.6432011824797,0.6919148999749609,12.503816810606308,0.10629677329896096
24,10.209162078545438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.885332995606499,0.07300741523146709,0.0,0.0
41,1.670164962946685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3981922477260584,0.03921985083099946,0.0,0.0
42,13.475249503303122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.232265979842957,0.1945151673237213,0.0,0.0
25,7.618791502592431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6425465633598626,0.04893534337185933,0.0,0.0
33,31.003665166028444,0.12404211254587152,0.0012274578090944845,0.0021229243469891245,3.233304118254255e-05,9.425571634060692,0.14355546689420037,0.12402519417559915,0.00122669487692036,1.6918370272376406e-05,7.629321741243718e-07,0.00010012339315122841,2.104239208607339e-06,44.0867018012872,0.41940663045140864,2.0550178866151776,0.02676196954323368
26,6.97134970866882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4359115813173453,0.05945859832457886,0.0,0.0
43,1.1184498747858647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9076445548908176,0.031403938489128175,0.0,0.0
44,8.042027489833147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.050410758649206,0.15891503715485888,0.0,0.0
total,544.7831115868729,1.352513754067778,0.005479086843762073,0.020299369876628833,0.00012030071088254876,90.12717065015553,0.5341231163795669,1.3505706368767425,0.005468737860163872,0.0019431171910354959,1.0348983598201609e-05,0.006106587399097567,2.8846719479752802e-05,971.9344821494209,3.5591524542636925,77.21566948663374,0.3231608168743393
