cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.199957055199187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.400182886085204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.96910454024829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.424789617876591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,273.2328994436949,0.9011102652876246,0.000250326799517238,0.0017604338716698084,7.153645843012672e-07,0.9028706991592944,0.00025104216410153926,0.0017604338716698084,0.005960448256470862,0.010532834605589413,4.009666081218449e-06,46.75546235748213
23,26.72827849464493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,109.63159467818491,0.4059510744423259,0.00020507964928325034,0.00014684486790955318,9.954828446888337e-08,0.4060979193102355,0.00020517919756771923,0.00014684486790955318,0.0008752165269869623,0.005022614820293022,3.435066671495348e-06,22.29548710863869
24,5.876962559142577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.862697068565443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.450395540045342,0.09675039151721207,9.927214793637124e-05,1.0529744234858928e-05,5.960348120177938e-08,0.09676092126144693,9.933175141757302e-05,1.0529744234858928e-05,9.504654623307422e-05,0.0012399871075006773,1.607313306693159e-06,5.504327438859155
26,2.7138545399487493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,497.4907164236361,1.4038117312471625,0.0005546785967368595,0.0019178084838142205,8.745163499719299e-07,1.4057295397309768,0.0005555531130868315,0.0019178084838142205,0.006930711329690899,0.016795436533383112,9.052046059406956e-06,74.55527690497996
