cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev",heat_eV_src,heat_eV_src_stdev
11,3.0916620329417173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449010.26508191874,153.56389353865984
21,6.1836725828471595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587429.8117695719,148.05025754367458
12,30.866955528527374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490166.74485930917,115.0847097301191
22,6.1962428739758675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541202.1731108766,147.9993660973385
31,269.7382586498452,0.8175945633585596,0.00029913884883996436,1.161666949529676e-05,5.229621690831466e-09,0.05156662699501911,2.3214394725213647e-05,0.8158045822676909,0.0002985308182552992,0.001789981090868745,6.080305846651494e-07,5.370500583853798e-06,1.5842160181915346e-09,9113413.324645236,2119.86266245771
23,27.089219915181143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399383.0388956512,260.6947359726914
32,115.67250716345043,0.4066651776450999,0.00017773433424837003,6.263912093997276e-06,3.541232807677498e-09,0.02780563040134035,1.571960288359438e-05,0.40648547053560946,0.0001775154477655438,0.00017970710949045162,2.1888648282624863e-07,8.479155974072218e-07,5.830307361750996e-10,2808688.404761144,1034.8774641099574
24,7.464886136343597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52803.002717353294,141.6010595900451
41,0.7364922780587863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11015.00716338617,33.916699428907066
42,0.11487063910085499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.4386552794756,7.367918845060991
25,7.5463704120179385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61391.565955042344,69.98139811424019
33,31.15517773353554,0.12792769295560255,0.00011684328751682113,2.2165153034550257e-06,5.087622612113922e-09,0.009839155528036055,2.258405798981556e-05,0.1279124127951116,0.0001167813136248622,1.5280160490958738e-05,6.197389195893604e-08,9.915919407128045e-08,1.5427876572767628e-10,745730.0151724663,601.1767728989142
26,7.3136648020136015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42220.604692422,87.10596574118951
43,0.7201192582635193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9327.52240815699,44.507698459362246
44,7.194556773275256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70970.16084465328,194.4170785927636
total,521.0846567793781,1.352187433959262,0.0005937164706051555,2.009709689274906e-05,1.3858477110622887e-08,0.08921141292439552,6.151805559862358e-05,1.3502024655984122,0.0005928275796457052,0.001984968360850155,8.88890959450334e-07,6.3175753753323e-06,2.3215255200943104e-09,15384159.08073247,5160.207681120634
