cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Th232(n,fis)","Th232(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.755869133053606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.14207366257948,0.016600723629659142,0.0,0.0
41,14.301940119405035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12057569823127416,1.5644039319480402e-05,0.0,0.0,45.45231075934274,0.004550369553112896,0.0,0.0
21,14.018614478452712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.59127658489919,0.010645168555990975,0.0,0.0
31,27.631584401198175,0.020481945131177594,2.225944362453294e-06,2.823887422552481e-05,1.5031791870279947e-08,0.1222243321994251,6.506104699616682e-05,0.0,0.0,0.020481945131177594,2.225944362453294e-06,0.019029936508622943,2.2510394575984068e-06,2.8220591962043554e-07,2.4430727324802164e-11,63.060073324386195,0.004781882170700554,0.0028700743157096913,2.52198046380612e-07
22,39.3589787948636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.7874731019023,0.028848603479181775,0.0,0.0
32,678.2316805962957,0.08846970308365998,1.7876598010334356e-05,0.0008189725586230003,1.0411501065168887e-07,3.5447012960903703,0.0004506336742467009,0.0,0.0,0.08846970308365998,1.7876598010334356e-05,0.08759713828713135,1.4504692964554352e-05,1.2224636660588921e-06,1.9213375534288827e-10,341.0456196685536,0.04133643213224435,0.012526478213823002,1.946885310925107e-06
23,0.5690983831464945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.730989691234726,0.016407404394469458,0.0,0.0
total,776.8677659064155,0.10895164821483758,2.010254237278765e-05,0.0008472114328485252,1.1914680252196882e-07,3.6669256282897953,0.0005156947212428676,0.0,0.0,0.10895164821483758,2.010254237278765e-05,0.22720277302702846,3.239977174163316e-05,1.5046695856793277e-06,2.1656448266769043e-10,1006.8098167928983,0.12317058391535915,0.015396552529532693,2.199083357305719e-06
