cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,5.250688386830469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.59102393480276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,53.18185913093372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,10.745501892030967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,533.6613645279706,0.31091736510583,0.0002703249496499153,0.016182863972478118,1.596510847551379e-05,0.32710022907830816,0.0002862900581254291,0.016182863972478118,0.00479100906067295,0.08098297451318495,9.263975488217899e-05,359.4850349628431
23,61.65081947130825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,306.3151962709843,0.23819792717855764,0.0003515410034669387,0.0016952299800849229,5.415598354543181e-06,0.23989315715864257,0.0003569566018214819,0.0016952299800849229,0.0007833146915672115,0.0675117101191698,0.00011678433630682124,299.6858243165634
24,26.794045999050446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4.064489968319728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,26.479482898420088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,21.904521293358123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,100.87846015155488,0.10130812040093073,0.00026498444123368876,0.00015432026460753247,1.5035199511189397e-06,0.10146244066553826,0.0002664879611848077,0.00015432026460753247,9.792112986935877e-05,0.030867381726206667,0.00010407478976476092,137.02092156728835
26,23.906973509361805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2.229673193045062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,17.775032717309607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,1205.429133345281,0.6504234126853183,0.0008868503943505427,0.018032414217170573,2.288422678117591e-05,0.668455826902489,0.0009097346211317187,0.018032414217170573,0.005672244882109521,0.17936206635856144,0.00031349888095376117,796.1917808466949
