cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.095332232762108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.776373998899402,0.08186930944310944,0.0,0.0
21,6.183780633593292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13718821695299,0.10994271329952879,0.0,0.0
12,30.876126361103356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.68602766670828,0.0787841355260054,0.0,0.0
22,6.191227648910114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.602646765582694,0.078878721043795,0.0,0.0
31,271.77162811048845,0.7962734997296224,0.0030020847904328584,0.017132675355038294,8.969624674222388e-05,76.06736390349896,0.3982423585533193,0.7945546491687933,0.0029961630312063934,0.001718850560829148,5.921759226464992e-06,0.007602319228396577,2.278152121218306e-05,610.9786088028571,1.1667904151597146,92.21590113045897,0.24518502395194247
23,27.414676872356328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.546914365718553,0.14374332237628434,0.0,0.0
32,119.88791038672056,0.4173065811542157,0.0017536704356307061,0.009802848806020394,5.284917104067471e-05,43.52366760975533,0.23464503016845242,0.4171239066385505,0.0017503399917918893,0.00018267451566520408,3.3304438388168908e-06,0.001237687195895959,1.1988497205135907e-05,185.39337085938323,0.677308694392219,18.463763114319736,0.12553958111071925
24,10.276073457221967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9761946033539846,0.07697533864129297,0.0,0.0
41,1.6582027320297226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370087287781103,0.03041821567893681,0.0,0.0
42,13.449888244192534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568713227552202,0.171423848444905,0.0,0.0
25,7.693032057286156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7078872240039504,0.05717627753719011,0.0,0.0
33,31.338467600822288,0.12490506063625308,0.0010937715607927123,0.0031947430147356132,3.203214432490295e-05,14.184339249070657,0.14221951496064786,0.12488865456934571,0.001092996260887162,1.640606690736605e-05,7.752999055503173e-07,0.00014961525965097132,3.3395716571224117e-06,45.66587041254939,0.34693653441717337,3.0864947462973875,0.03839816883862181
26,6.9710592352370995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4167085334936247,0.05273952916654752,0.0,0.0
43,1.1116589546062448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9179679150110169,0.031177906426316366,0.0,0.0
44,8.13096581652913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1043574240649425,0.15059527787821272,0.0,0.0
total,546.0500303438594,1.3384851415200913,0.005849526786856276,0.0301302671757943,0.00017457756210780153,133.77537076232494,0.7751069036824196,1.3365672103766895,0.005839499283885445,0.001917931143401718,1.00275029708322e-05,0.008989621683943507,3.810959007444138e-05,1008.8489173039123,3.254760239431232,113.7661589910761,0.4091227739012835
