cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.2016804191733277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.4036015596384885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.986386607807255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.427752044933717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,274.33583224715375,0.8956335221657238,0.00017348328147203984,0.0017920715427537706,7.061609769575959e-07,0.8974255937084775,0.00017418944244899744,0.0017920715427537706,0.00020503891728709014,0.00034618903098858193,1.0676789592744394e-07,1.5367399957434424
23,27.052043118449127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,111.88111792242803,0.40779822763255497,0.0001640232855700848,0.00015050569094095598,1.277631667455075e-07,0.4079487333234959,0.0001641510487368303,0.00015050569094095598,3.08075445035905e-05,0.00016620810722870052,8.475441927778623e-08,0.7378010945805591
24,6.1242196968519025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.092649705552125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.509394446268168,0.09886894121310832,0.00010602166664941542,1.0877242688205736e-05,6.661524363372612e-08,0.09887981845579653,0.00010608828189304915,1.0877242688205736e-05,3.4242362419245096e-06,4.152477599512625e-05,5.630205011413459e-08,0.1843293067483192
26,2.911903640367144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,502.92658140862306,1.402300691011387,0.0004435282336915401,0.001953454476382932,9.005393873368296e-07,1.4042541454877702,0.00044442877307887687,0.001953454476382932,0.00023927069803260517,0.0005539219142124087,2.478243653193648e-07,2.458870397072321
