cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.0866841074725864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.169915347893488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.80346249501573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.190339020371278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,269.0141007203485,0.8098472352714943,0.0010678284192867063,0.0017782285575980877,2.038190452680324e-06,0.8116254638290924,0.0010698666097393866,0.0017782285575980877,0.002434416643357476,0.005275018365710921,1.0720600246261118e-05,23.415911468138184
23,26.85766659156185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,112.40370093042252,0.39027639790845126,0.0004081522323242481,0.00017901066021631967,5.270055418687409e-07,0.39045540856866756,0.00040867923786611684,0.00017901066021631967,0.0003833332608699296,0.002729987691057046,3.86579564168151e-06,12.118469671770232
24,5.988588818417283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.123795696624792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.733983375567913,0.09756179170106478,0.00023725048879355855,1.5436809451401726e-05,2.8937495711760527e-07,0.09757722851051619,0.00023753986375067614,1.5436809451401726e-05,4.465304298107476e-05,0.0007179631132128958,2.0265384490188224e-06,3.1870525429187384
26,2.8541460817847195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,496.2263831854806,1.2976854248810101,0.001713231140404513,0.0019726760272658094,2.8545709516666703e-06,1.299658100908276,0.0017160857113561797,0.0019726760272658094,0.00286240294720848,0.008722969169980863,1.661293433696145e-05,38.721433682827154
