fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
25,99,"[42, 44]",0.11443789437692613,0.001617475832001883
25,98,[44],0.05771567965048216,0.0006036232437183765
25,total,,0.17215357402740827,0.001726438266335428
