filename,fertile_kg/m3,fertile_mt,"Li6(n,t)","Li6(n,t)_sd","Li7(n,Xt)","Li7(n,Xt)_sd","Be9(n,2n)","Be9(n,2n)_sd","Pb(n,2n)","Pb(n,2n)_sd","U238(n,g)","U238(n,g)_sd","Th232(n,g)","Th232(n,g)_sd","U235(n,inel)","U235(n,inel)_sd","U238(n,inel)","U238(n,inel)_sd","Th232(n,inel)","Th232(n,inel)_sd","U235(n,el)","U235(n,el)_sd","U238(n,el)","U238(n,el)_sd","Th232(n,el)","Th232(n,el)_sd","Li6(n,el)","Li6(n,el)_sd","Li7(n,el)","Li7(n,el)_sd","Be9(n,el)","Be9(n,el)_sd","Pb(n,el)","Pb(n,el)_sd","tot(n,fis)","tot(n,fis)_sd","tot(n,nufis)","tot(n,nufis)_sd",tbr,tbr_sd,Pu239_kg/yr,Pu239_kg/yr_sd,U233_kg/yr,U233_kg/yr_sd,leak [n/src-n],leak_sd,heat [MW],heat_sd,fisq [MW],fisq_sd
tallies_DCLL_900K_Li90.0_Th232_000.00kgm3_4e6x25,0.0,0.0,1.3714563890143596,0.0001988121966895,0.0019842335221069,2.648623690333471e-07,0.0,0.0,0.5762822872775525,4.876746616174109e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5350295207129947,0.0002541028465871,0.2651305209363555,2.63482601335874e-05,0.0,0.0,71.90518316781846,0.0055688188045613,0.0,0.0,0.0,0.0,1.3734406225364666,0.0001990770590586,0.0,0.0,0.0,0.0,0.173153779120909,5.172274487583244e-05,890.7723647234454,0.0939849237291753,0.0,0.0
tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.1,0.03452584000000001,1.3714140490239548,0.0001904575301207,0.0019841885688108,2.634141182385436e-07,0.0,0.0,0.5762682427370983,4.856098939303367e-05,0.0,0.0,2.650481094895228e-05,5.282095300960941e-09,0.0,0.0,0.0,0.0,8.917431876910157e-05,5.323186661700033e-09,0.0,0.0,0.0,0.0,0.000832942179034,1.0526343660726505e-07,2.5349038400620296,0.0002489833525452,0.2651183805930823,2.583422121217104e-05,0.0,0.0,71.902267632739,0.0053656534150259,1.7193038391603633e-06,1.860920131115566e-10,5.401602352626744e-06,5.701740764646968e-10,1.3733982375927658,0.0001907209442389,0.0,0.0,0.1147189081418665,2.286212140107629e-05,0.1731437893840474,5.045829289807536e-05,890.7864202323394,0.0910513926538162,0.0177229358391411,1.932052124619056e-06
tallies_DCLL_900K_Li90.0_Th232_000.50kgm3_4e6x25,0.5,0.17262920000000004,1.371289602046086,0.0001951979643321,0.001984012263698,2.636663011159291e-07,0.0,0.0,0.5762081802608623,4.825817841546765e-05,0.0,0.0,0.0001325017413747,2.715638158578008e-08,0.0,0.0,0.0,0.0,0.0004457638475542,2.6554863347137684e-08,0.0,0.0,0.0,0.0,0.0041641706002458,5.429575491424577e-07,2.5344777155376588,0.0002522576886716,0.26507668622868,2.689311776172797e-05,0.0,0.0,71.89279141848803,0.0055120153748933,8.595171238396624e-06,9.204044396065984e-10,2.700420114277343e-05,2.830611014389588e-09,1.3732736143097837,0.0001954616306332,0.0,0.0,0.573497963320114,0.0001175390554795,0.1730882102697711,5.244370450528857e-05,890.8605717178208,0.0936977489335233,0.088600611361157,9.55143762145761e-06
tallies_DCLL_900K_Li90.0_Th232_001.00kgm3_4e6x25,1.0,0.3452584000000001,1.3710990075127143,0.0002000190223272,0.0019837744494743,2.653246849230131e-07,0.0,0.0,0.5761352617508606,4.8124038131644816e-05,0.0,0.0,0.0002649661402201,5.752837251499201e-08,0.0,0.0,0.0,0.0,0.0008912562685348,5.3964043420798824e-08,0.0,0.0,0.0,0.0,0.0083266019195528,1.1133017615215143e-06,2.53389523722716,0.000252177676576,0.2650189076440913,2.6695088239429453e-05,0.0,0.0,71.87763383883332,0.0055813604740038,1.7187134108599785e-05,1.8674168728016926e-09,5.399923682192832e-05,5.702383708829026e-09,1.3730827819621885,0.0002002843470122,0.0,0.0,1.1468342995978733,0.0002489960066045,0.1730387950127629,4.873398501458479e-05,890.9417627513324,0.0960006918025724,0.1771677782060567,1.93958905993214e-05
tallies_DCLL_900K_Li90.0_Th232_010.00kgm3_4e6x25,10.0,3.4525840000000008,1.3689514680801589,0.0001634012590745,0.0019796202062796,2.7374040058726026e-07,0.0,0.0,0.5748248168316195,4.750077340588038e-05,0.0,0.0,0.0026455434401113,4.030084954900594e-07,0.0,0.0,0.0,0.0,0.008862120009905,5.533619445090164e-07,0.0,0.0,0.0,0.0,0.0830371436458657,8.527059278445596e-06,2.524114481242697,0.00025800471532,0.2640970929282389,2.4817601314420907e-05,0.0,0.0,71.66898861748885,0.0044573574426875,0.0001712867806537,1.8891330142745995e-08,0.0005383284243629,5.786568620991752e-08,1.3709310882864385,0.0001636749994751,0.0,0.0,11.45051951043826,0.001744313312159,0.1719775583555163,4.9302741440516015e-05,892.766488284516,0.0923638816794266,1.765581533549994,0.0001960755516656
tallies_DCLL_900K_Li90.0_Th232_025.00kgm3_4e6x25,25.0,8.63146,1.3652135987705762,0.0001782914667751,0.0019726720041187,2.6092009894764735e-07,0.0,0.0,0.572648126020829,4.648270169883111e-05,0.0,0.0,0.0065966264601145,1.1054679018082015e-06,0.0,0.0,0.0,0.0,0.0219483170428396,1.4178412966074837e-06,0.0,0.0,0.0,0.0,0.2066406085488041,2.466535219209193e-05,2.507882335389148,0.0002702957319124,0.2625701604309682,2.8159189991650145e-05,0.0,0.0,71.32215963158957,0.0050520578232626,0.0004258164303249,4.7179428850317184e-08,0.0013389698460524,1.4048484407666426e-07,1.367186270774695,0.000178552386874,0.0,0.0,28.55171411641408,0.0047847189299167,0.1702301412774596,4.656622508965424e-05,895.7128835806512,0.0912881638652256,4.38892667022291,0.0004916236793273
tallies_DCLL_900K_Li90.0_Th232_050.00kgm3_4e6x25,50.0,17.26292,1.358948138663472,0.0001606872695257,0.00196116266387,2.649225560143604e-07,0.0,0.0,0.5690404118160516,4.577997095300272e-05,0.0,0.0,0.013136579079167,2.1190509128582832e-06,0.0,0.0,0.0,0.0,0.0432226185457592,2.848554566537479e-06,0.0,0.0,0.0,0.0,0.4100781670756502,4.5187604904286525e-05,2.481152075942668,0.0002500934101781,0.2600335281799367,2.545280794654384e-05,0.0,0.0,70.74082165324509,0.0047266857997681,0.0008437064665438,9.533248812703148e-08,0.0026552989650572,2.865510874062979e-07,1.360909301327342,0.0001609521920817,0.0,0.0,56.85813083457966,0.009171738952914,0.1673952159862614,4.027703314816484e-05,900.511235671007,0.092959050799747,8.69522276562143,0.0009917181893282
tallies_DCLL_900K_Li90.0_Th232_075.00kgm3_4e6x25,75.0,25.894380000000005,1.352564449957073,0.000168197619015,0.0019497482482601,2.768618215150313e-07,0.0,0.0,0.5654874983202198,4.815136387507444e-05,0.0,0.0,0.0196205289403804,3.5411172305055896e-06,0.0,0.0,0.0,0.0,0.0638519471712803,3.788362382982535e-06,0.0,0.0,0.0,0.0,0.6103687597642588,6.85425815911909e-05,2.45479845138095,0.0002203595452979,0.257528342919836,2.2986520582342607e-05,0.0,0.0,70.16574264733048,0.0045762496652179,0.0012539041397003,1.3502796205411509e-07,0.0039496024563097,4.18984709841792e-07,1.3545141982053333,0.0001684744808365,0.0,0.0,84.92215475678825,0.0153267685277343,0.1647550590288597,5.4247782746449726e-05,905.1819906863108,0.0926011199941408,12.92135038951376,0.0013999625320913
tallies_DCLL_900K_Li90.0_Th232_100.00kgm3_4e6x25,100.0,34.52584,1.3463429140531484,0.0001895492294376,0.0019385625344876,2.643170199492261e-07,0.0,0.0,0.5619936976060366,4.6856747289882495e-05,0.0,0.0,0.0260520962529379,4.6624194840264575e-06,0.0,0.0,0.0,0.0,0.0838720494137107,4.935688484396197e-06,0.0,0.0,0.0,0.0,0.8076167004172846,9.517904653167328e-05,2.429291526657889,0.000241097506984,0.2550972768667194,2.4398955271909077e-05,0.0,0.0,69.60301467664446,0.0047528863851609,0.0016568311751287,1.7393293879596505e-07,0.0052229847631524,5.335409541302702e-07,1.348281476587636,0.0001898135464575,0.0,0.0,112.75945497970037,0.0201800221679386,0.1621477766742367,5.480811936256174e-05,909.8334603140491,0.1078958155641277,17.07174530643076,0.0018064566399858
tallies_DCLL_900K_Li90.0_Th232_150.00kgm3_4e6x25,150.0,51.78876000000001,1.334106450803415,0.0001866321793864,0.0019165805475794,2.646388441548973e-07,0.0,0.0,0.5551089269180969,4.482911912755892e-05,0.0,0.0,0.0387691669211717,6.472824101259496e-06,0.0,0.0,0.0,0.0,0.1221538622613505,8.363105077434361e-06,0.0,0.0,0.0,0.0,1.193279867318612,0.0001469570955963,2.37928814642319,0.0002645907651199,0.2503269697827187,2.696418602416492e-05,0.0,0.0,68.50537757847832,0.0050246777075121,0.0024410608305642,2.687563796879567e-07,0.0077075347473592,8.394254425619972e-07,1.3360230313509944,0.0001868968182306,0.0,0.0,167.80185707917306,0.0280158690782965,0.1571257599316518,5.193083177018052e-05,918.880869553662,0.1057019286279062,25.1472914772097,0.002781229423412
tallies_DCLL_900K_Li90.0_Th232_250.00kgm3_4e6x25,250.0,86.31460000000001,1.3092902804009618,0.0002045399807636,0.0018739770037922,2.7017091794982615e-07,0.0,0.0,0.5418579848923909,4.893408485717076e-05,0.0,0.0,0.0635694440097722,1.2449225504119898e-05,0.0,0.0,0.0,0.0,0.1924084222290853,1.248362143078712e-05,0.0,0.0,0.0,0.0,1.930081647900957,0.0002580066414294,2.284608923110381,0.0002439714583386,0.2412105896050731,2.5143785238840035e-05,0.0,0.0,66.38512013801547,0.005228811553702,0.0039301633630851,4.564426486731914e-07,0.0124464201872176,1.4369754727536394e-06,1.3111642574047542,0.0002048101516815,0.0,0.0,275.14315125778546,0.0538831067233462,0.1479551204424938,5.630237872148961e-05,935.7489993390974,0.1086718707466407,40.47255656133704,0.0047191354505716
