cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.2017469349909726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.403950457293396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.988231337839444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.427817859718618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,274.41134138592054,0.8955384486626168,0.00014239501218900083,0.001793045837525982,7.003783511391395e-07,0.8973314945001427,0.00014309539054013998,0.001793045837525982,2.0525801249570216e-05,3.460572385252573e-05,1.0826790468330741e-08,0.15361549663768267
23,27.07521610064878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,112.0115178044261,0.40810716043407735,0.0001604622441557952,0.00015064627362556073,1.3332879885120482e-07,0.4082578067077029,0.0001605955729546464,0.00015064627362556073,3.087158233755663e-06,1.6623842481790053e-05,9.051206223563137e-09,0.0737935674962165
24,6.139214396379283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.1070695266533095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.55371057182626,0.09895866371915178,9.326110945605517e-05,1.0879644954513907e-05,6.461381725549127e-08,0.0989695433641063,9.332572327331066e-05,1.0879644954513907e-05,3.4352704937484066e-07,4.1515758014570005e-06,5.817442615477928e-09,0.018428927575322378
26,2.918829994635486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,503.2386463703323,1.4026042728158459,0.0003961183658008512,0.0019545717561060567,8.983209672458356e-07,1.404558844571952,0.000397016686768097,0.0019545717561060567,2.395648653270072e-05,5.538114213577278e-05,2.569543930737181e-08,0.24583799170922155
