cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Th232(n,fis)","Th232(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.624808977976772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.13328750210768,0.012401059472096519,0.0,0.0
41,13.429648217933309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.40656212626071,0.005248672866820692,0.0,0.0
21,12.997556909207974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7276799152741,0.009384895218592955,0.0,0.0
31,25.0841361231115,0.017184328926382317,1.979071440888918e-06,0.06974282392472912,1.7990279734807782e-05,301.86295713577385,0.07786606183755779,0.0,0.0,0.017184328926382317,1.979071440888918e-06,0.002094453749752999,1.842416618379209e-07,103.03560706440462,0.008422157752296568,21.298196220105577,0.0018797152220255589
22,34.51968041396576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.62930278499195,0.016489766628867062,0.0,0.0
32,258.3334575707554,0.06984808861295896,1.1833478591382054e-05,0.8659871179171229,0.00011333310956885592,3748.1911047662547,0.4905317231314045,0.0,0.0,0.06984808861295896,1.1833478591382054e-05,0.008553489836966265,1.200899628285492e-06,583.4102429881513,0.048966134229023746,87.60326044083779,0.012216697159362652
23,0.03935913642434481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1355222334045447,0.0019201094033938796,0.0,0.0
total,347.0286473493751,0.08703241753934128,1.3812550032270971e-05,0.935729941841852,0.00013132338930366372,4050.0540619020285,0.5683977849689623,0.0,0.0,0.08703241753934128,1.3812550032270971e-05,0.010647943586719263,1.3851412901234129e-06,1060.478204614595,0.10283279557109143,108.90145666094337,0.01409641238138821
