cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Th232(n,fis)","Th232(n,fis)_stdev",heat_eV_src,heat_eV_src_stdev
11,1.9935571522806188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483720.5312806564,319.09460974316494
21,24.33757141072023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177800.546168889,813.3598404530734
31,64.41722965685044,0.4038423945439838,0.00028997494233908586,0.062413572868033465,6.156053024129659e-05,270.0867315675161,0.2663952990095647,0.40006660505908487,0.0002865951372528207,0.0037757894848989156,3.3798050862651453e-06,0.002483811510385105,2.145038523050868e-06,5069339.101547259,3464.415519807087
22,0.5654982574797632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44837.75700453275,118.01792905667725
32,122.93640150676816,0.7539929672705283,0.0004539971444394594,0.11607053653529187,9.280514304784838e-05,502.28035992089644,0.40160235356894614,0.7458000120065317,0.00044911117173525794,0.008192955263996625,4.8859727042014824e-06,0.005321429573502392,2.634531270294105e-06,10156215.051429193,4925.728304665231
23,0.07463591581595902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6049.022420190879,40.83015517322801
total,214.32489389991517,1.157835361814512,0.0007439720867785453,0.17848410940332532,0.00015436567328914498,772.3670914884126,0.6679976525785108,1.1458666170656167,0.0007357063089880786,0.011968744748895541,8.265777790466629e-06,0.007805241083887497,4.779569793344973e-06,18937962.00985072,9681.44635889846
