cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.0859618696878144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.170335843130713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.805355826235104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.184891599631468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,268.9386679319063,0.8099337313712416,0.00025477122358128493,0.0017924868154145842,5.786399570676321e-07,0.8117262181866561,0.00025534986353835257,0.0017924868154145842,8.890184376089345e-06,9.012010248863199e-05,3.8565871486704084e-08,0.3899831849259602
23,26.896654768698614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,112.80075024811708,0.3910334388783328,0.00017044245289089116,0.00018157720717328383,1.7484917152828327e-07,0.3912150160855061,0.00017061730206241945,0.00018157720717328383,1.2962670280268946e-06,4.621067861328291e-05,2.7625820035251467e-08,0.19997078482540892
24,6.041299217796319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.1556496894036865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.826932553391988,0.09766770814104767,7.819715595782247e-05,1.5443400838115657e-05,8.173723262794296e-08,0.09768315154188578,7.827889319045042e-05,1.5443400838115657e-05,1.4256895394902003e-07,1.2050158592296635e-05,1.404642584225316e-08,0.05214551578300255
26,2.8707962476436437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,496.7772957956428,1.298634878390622,0.0005034108324299986,0.0019895074234259837,8.352263612238584e-07,1.3006243858140478,0.0005042460587912224,0.0019895074234259837,1.032902035806526e-05,0.00014838093969421153,8.023811736420872e-08,0.6420994855343717
