cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.086102722923045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.17086729284989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.807350991863263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.185094953779073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,268.9421789787151,0.8099069615133082,0.00020536918048299493,0.0017927053698894614,5.812957693807873e-07,0.8116996668831977,0.00020595047625237572,0.0017927053698894614,4.4455667048395846e-07,4.504899040495006e-06,1.5620601119786571e-09,0.019494372809926136
23,26.897311770665453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,112.82112023556928,0.39110495367240367,0.0001422397920716861,0.00018161863842781732,1.7478763919786767e-07,0.39128657231083147,0.00014241457971088397,0.00018161863842781732,6.482615058128821e-08,2.3104988559643893e-06,1.1760573803757938e-09,0.00999838746000585
24,6.041985856892509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.15546813047671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.83090980665232,0.09769322638409007,6.451940796948282e-05,1.5449196452719984e-05,7.965688201454106e-08,0.09770867558054279,6.459906485149736e-05,1.5449196452719984e-05,7.126493835109907e-09,6.0265479322773e-07,6.420673805980404e-10,0.0026079113225985612
26,2.8729845116383586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,496.811375252025,1.298705141569802,0.0004121283805241638,0.0019897732047699985,8.357402905931961e-07,1.3006949147745719,0.00041296412081475706,0.0019897732047699985,5.165093149003566e-07,7.418052689687125e-06,3.3801848729524915e-09,0.03210067159253055
