cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev
11,1.9508925054743527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,23.810365852192167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,61.868275701097446,0.47528259694350283,8.66899349656292e-05,0.004752326975778557,1.3632281812560146e-06,0.4800349239192814,8.805316314688522e-05,0.0007956959196019728,2.0647687788413601e-07,0.007561431718134675,3.7210197992844967e-06,33.56534582611851,0.016517680916072475
22,0.5446464658513286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,119.10060246340394,0.891467267978946,0.0001353611753364112,0.010337095065536945,1.7145999985111658e-06,0.901804363044483,0.0001370757753349224,0.0017033517527231894,2.5608477872465566e-07,0.014151137000716695,5.7573137295285274e-06,62.81717867301085,0.02555683018304858
23,0.07360886043242748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,207.34839184845166,1.3667498649224488,0.00022205111030204042,0.015089422041315501,3.0778281797671804e-06,1.3818392869637643,0.00022512893848180762,0.0024990476723251625,4.6256165660879165e-07,0.02171256871885137,9.478333528813024e-06,96.38252449912936,0.042074511099121054
