x,y,z
3.995968897083227445e-01,-8.949944809270204971e-02,8.627028386893430252e+02
-8.815357928450806568e-02,6.839486758930638510e-01,8.955375360992627520e+02
-2.144114655354660837e-01,1.750092732771914017e-01,8.791340684975536988e+02
5.556859323244134341e-02,3.357480053558731248e-01,9.002274136150646200e+02
1.945984411621504151e-02,-1.986187806651856791e-01,8.803824120445119661e+02
4.507752646292525478e-01,3.388523228513647956e-01,9.065640158741323376e+02
-2.049705531294030436e-01,1.873862869341098580e-01,8.379229220581180471e+02
-1.051839574473025785e-01,2.620301134896302342e-01,8.943830829170518655e+02
6.060005910559651543e-02,3.514464663180948412e-01,8.399380106775017794e+02
7.136588985533044438e-01,-2.312281022123496843e-02,8.868359908275909902e+02
-4.692863220742837238e-01,3.338100453635620690e-01,8.768022864822381734e+02
4.636044207717094912e-01,-4.015521379336615682e-01,8.467250761469111922e+02
-2.901717603902018716e-01,3.566622375551374846e-01,8.337026897239686605e+02
-5.317896653002247565e-01,2.369012078291788947e-01,8.848803373164247432e+02
-1.458805996072241040e-01,-2.238992695156812873e-01,8.707821834332894468e+02
-3.088593170066462057e-01,-5.990576653947337071e-01,8.677133149026478804e+02
6.291548858372669750e-01,3.931363741832506475e-01,8.660900963342498926e+02
1.240188723131128157e-01,5.484394211309499001e-01,8.566896324236263354e+02
-5.895869469521201056e-01,5.924573725956968628e-01,8.768730851861556630e+02
-5.295845943320465210e-01,-6.020525267718077611e-01,8.367107298356985439e+02
6.526454733171183076e-02,3.834030391093737888e-01,8.306547115814529434e+02
-6.155865456556695037e-01,6.372207121668450602e-01,8.501774546956501126e+02
-6.370242975109569050e-01,1.061119592876418327e-01,8.833151225805036120e+02
-1.122404800633353128e-01,4.188287577086963198e-01,9.020224169424512866e+02
3.543658801586994089e-01,4.130245590004185674e-01,8.526100293782867539e+02
-5.431001683886196307e-01,-4.880757668045557773e-01,8.793750225986826763e+02
-5.151431450321751759e-01,-3.159691171090470707e-01,8.697395635085500771e+02
3.287352130130257732e-01,-4.756132335342569961e-01,8.403279638401328384e+02
4.571566832258511237e-02,6.382443887285617068e-01,8.692070117067338515e+02
-5.215862612523614050e-01,7.109467902125533589e-01,9.029029098862675937e+02
3.108237117759128365e-01,-1.961195813738036975e-01,9.087835801026151330e+02
9.621994178005632836e-02,2.695129395052059396e-01,8.967960114833364287e+02
-1.794814612875930138e-01,-1.924779286707871684e-01,8.491191823929336806e+02
6.756790437164458263e-01,-6.237702792712187527e-01,8.477777755628686691e+02
5.736311624786109009e-01,-6.705252170150417523e-01,8.933569499080301739e+02
7.218984417984178892e-01,-5.627560654478739322e-01,9.026613805373730202e+02
-4.770735366523881638e-01,3.020784664266810138e-01,9.075357402819000754e+02
-2.547301677916554707e-01,-2.339813530980955347e-01,8.543696278123502452e+02
3.618647269831346547e-01,4.320892375524276741e-02,8.719800727714433606e+02
2.793383406150128367e-01,-3.998136478830408569e-01,8.575929778189823764e+02
-2.342455402525366326e-01,-1.869428318773496134e-01,8.811132747527898346e+02
-4.552357472207810840e-01,-6.460016002352693132e-01,8.322266939971900683e+02
5.651545825387570554e-01,-5.917730748952065856e-02,8.410217785323757198e+02
-3.128643628380063380e-01,-3.690243719095320785e-02,9.079787236177407976e+02
5.329425308155734120e-01,9.229283000973820261e-02,8.399930951027939727e+02
2.338375826124431400e-01,-2.226456145681874332e-01,8.845224811088186243e+02
3.684241858097988542e-01,1.568402420921422014e-01,8.940929592187462731e+02
-7.266886592203003481e-02,8.269857677177117061e-02,8.375193781692986477e+02
-1.798715446322307621e-02,-6.498243740740734520e-01,8.408602175243892134e+02
-2.159607394429192695e-01,1.456911744561641964e-01,9.036373936757132697e+02
-4.940602124015336383e-02,5.205032011054252505e-01,8.764067591401189929e+02
4.196932353944790028e-01,3.088749681647592338e-01,8.400752837233312675e+02
-3.599555489092418625e-01,-6.775338275239192187e-01,8.667144461117967467e+02
-9.966647047361409939e-02,-6.087144987139581076e-01,9.091727966870228101e+02
-4.052906112181638987e-01,6.211772808322343353e-01,9.092872079395423270e+02
2.561587368961536493e-01,1.661112700545670506e-01,8.420100736949088969e+02
-3.833153022008519706e-01,-7.288774785044120907e-01,8.951630245084363651e+02
3.180248597068445759e-01,3.612547332591021787e-01,8.489503734845914096e+02
