x,y,z
7.053131270375789796e-02,-1.671043541837069768e-01,3.929202802351828154e+02
8.230583288598947167e-02,-2.743452374872359378e-01,3.823890524277573491e+02
1.643864584277550112e-01,1.745488949614167895e-01,3.789724515600709651e+02
2.449474218753361354e-01,-1.347482612362068122e-01,3.943245370327612704e+02
-1.483776378349962455e-01,-2.481771681939645979e-01,3.914866733580302025e+02
-8.553188613517731520e-02,1.966436174158534556e-01,3.820609351253523300e+02
-2.665024792249298113e-01,-1.611729098834933094e-01,3.858703808524425085e+02
2.076859789981555515e-01,1.478899057428862962e-01,3.859789497994370890e+02
-1.613339670927521619e-01,-1.936050009620937651e-02,3.849428475590220273e+02
1.565825505361262415e-01,2.171152367091551127e-01,3.690033019120287463e+02
-1.925366735457595402e-01,1.973279179392154470e-01,3.779536282543366497e+02
1.921452395360181420e-01,2.330016832158161577e-01,4.065614173697750857e+02
2.099386986932558763e-01,-9.110969612272573626e-02,3.740868922203609372e+02
-1.630200442235356650e-01,-1.598775600047563916e-02,4.084284484642028588e+02
1.459268155696151759e-01,-5.143779511629992252e-02,3.763820597286995167e+02
-1.597895245931180153e-03,2.805003441601009451e-01,3.860705490682311165e+02
2.288473305831114635e-01,1.187807943738710126e-01,4.020622246998254923e+02
-8.657587614686929056e-02,-9.780573220631721965e-02,3.659400205890738675e+02
-2.240774813133359356e-01,-1.219943668789856273e-01,4.003601023457745214e+02
1.336436977201427290e-03,-1.441232474476590308e-01,4.032565598021902815e+02
1.447987203958603919e-01,6.519552381923260365e-02,3.875448268982789273e+02
-5.493559020847382790e-02,1.560334583531556296e-01,3.870992813931752607e+02
5.441222068238327214e-02,1.494669630295505369e-01,3.910877974598117817e+02
-1.777657322440940602e-01,9.837757270742514271e-02,3.905917485743805173e+02
9.879444789983210518e-02,-1.741788300201199124e-01,4.025280630227119900e+02
1.395767882211324529e-01,-6.971952973526762687e-02,3.722683390909246555e+02
-6.668316549107972113e-02,1.132950100778318259e-01,3.918268821211040631e+02
-2.836996839320202746e-01,9.411999817157828963e-02,4.049520234701191725e+02
6.328067661562852830e-03,6.258726453409235724e-02,3.974196332793678721e+02
-2.324595458416648386e-01,-2.595571989147639758e-01,4.069772374519868663e+02
1.710422139866202285e-01,-2.238374084437355638e-02,4.031357512176493287e+02
-2.732900355325658115e-01,2.318614925011025507e-01,3.810031912323578922e+02
3.467448949756923859e-02,1.091601924791841816e-01,4.028776571411316354e+02
2.313863474774237039e-01,2.720006060121021862e-01,4.094412673426125480e+02
-1.267171574173978910e-01,-1.797531663962983750e-01,4.057908164080972711e+02
-1.589512113678591132e-01,-2.252640165861599097e-01,4.051483025832143881e+02
2.323388610158205747e-02,1.711563101582977975e-01,3.670912607163187431e+02
-1.217605316721081521e-01,1.521191328649392771e-01,3.844007702696205797e+02
-2.028715150341209028e-01,1.995436443959074380e-01,3.757119999780564399e+02
-2.116671372608755486e-01,2.082959916031782432e-01,3.970958101353713801e+02
-1.578911557366978746e-01,1.892272316170814372e-01,3.933459647184936898e+02
3.947887855526782674e-02,4.601454471912125310e-03,3.657675911579485728e+02
2.121887107838256181e-01,1.073498002766415382e-01,3.985574931929481295e+02
-1.809767041267162924e-01,-2.446293394850209690e-01,3.654838325284953271e+02
-2.224845090927994318e-01,-6.954666960295485811e-02,3.728507413347038550e+02
-2.008386551975556988e-01,-9.295515027881112724e-02,3.672581446978102804e+02
-1.552780085882063121e-01,2.918775385134574352e-01,4.096931724363648755e+02
1.573929510899610973e-01,-1.494293989645152088e-01,3.815096944936274213e+02
1.953954176867034320e-01,1.300685977503945878e-02,3.956873317734852549e+02
-1.355596964020744366e-01,-1.759505464265010699e-01,3.874076827474563061e+02
9.743506249468403269e-02,1.434219938571577035e-01,4.002797190044115041e+02
7.505137764191832650e-02,1.204258032038061366e-01,4.030902037259682515e+02
4.967556650471477431e-02,2.934093647049310638e-01,4.000140619077459974e+02
-2.344332398470028722e-01,-2.529587261268632092e-01,4.097315794486775076e+02
-1.516211965322346866e-01,1.301739424499404052e-03,3.823040927166378538e+02
8.499304367233756485e-02,-1.703792928516629779e-01,3.735055932805954626e+02
1.775873751294306802e-01,1.943062958168789711e-02,3.942019249801252272e+02
2.910558684228947701e-01,-4.130097008373040390e-02,4.044291376909891369e+02
-7.610834750781197977e-02,8.277296281194962413e-02,4.004123812058446106e+02
2.755091681552928051e-01,-2.645979435783558653e-01,3.768617535215337853e+02
2.407741732407608914e-02,1.499419876484237024e-01,3.990265614076257634e+02
-3.244092648156049474e-02,5.850433234750646028e-02,3.863606194535301483e+02
1.622411924420037455e-01,3.546065618834298716e-02,3.935576897987448319e+02
