x,y,z
-3.686935399250651502e-01,6.177960594443088205e-02,8.757256828362616261e+02
6.171754038810689513e-01,1.365785518220257178e-01,8.529977485198592149e+02
-6.593246720290703022e-01,-3.681668069660306020e-01,8.987869000460206053e+02
6.944313890553440727e-01,-5.765312083945439703e-01,8.705034436901291883e+02
6.993599842533250177e-01,3.178891393948389821e-01,8.838251934098441325e+02
4.772729856264571469e-01,4.679061970412690119e-02,8.593294297232298504e+02
-4.220952292705202336e-01,5.286600057415730136e-01,8.757177785280375701e+02
3.397448050375942996e-01,-3.970835023199460467e-01,8.969803606937995255e+02
-4.538187217907913573e-01,1.874647426275142248e-01,9.014804539290448702e+02
-4.267844554051420936e-01,-2.263454209408465312e-01,8.653067190571398442e+02
3.964559090988303280e-01,-5.688030737378271251e-01,8.576657792731890595e+02
3.653473325487854861e-02,3.351612127255622076e-01,8.963718373546507792e+02
3.153347092544215302e-01,-2.351521360696697815e-01,8.580307846413132893e+02
2.318493206718156285e-01,1.837111546037800691e-01,8.830585156060701593e+02
-3.712571463617139744e-01,-4.520119467809071145e-01,9.074849722921538842e+02
2.566449383559786801e-01,3.925654317827661499e-01,8.889145668521264270e+02
-1.217712824627507073e-01,-1.601987578935653023e-01,9.097378833247939838e+02
2.034100447188824656e-01,-5.686513422775842930e-01,8.781791890201495789e+02
-7.176416958546461000e-01,-2.167258965357650169e-01,8.838805459432909402e+02
-3.547655877185023621e-01,-5.030888895799685567e-01,8.471424950265152347e+02
-2.488876621248147236e-01,1.472115914664737790e-01,8.975589616259316017e+02
4.262389167955001890e-01,1.597435344208183450e-01,8.734289992422300202e+02
2.228768535671569184e-01,-1.939022103474085101e-01,8.531049302828999998e+02
-2.903288974826075952e-01,-1.470520410957028012e-01,8.466019527800175410e+02
6.142773899738233068e-01,3.495695020277712617e-01,8.879285314119882742e+02
-3.166316917905794281e-01,-4.499035252544992258e-01,8.658183588775220869e+02
-3.394265316110785524e-01,-3.741926768385941959e-01,8.943365739590250314e+02
9.288733285742567514e-02,1.124219130709568359e-01,8.768634620874461234e+02
7.230563027408831722e-02,-6.408496224600752633e-01,9.084952872294306871e+02
-5.856387705288504941e-01,6.823609423350315284e-01,8.537896133452570666e+02
-9.629751151823096045e-02,5.009277370546821873e-01,8.776588277439224157e+02
-2.204686795194206184e-01,-5.543094610455778781e-01,8.618954839862636845e+02
4.198141373213193361e-02,-6.578809805990863957e-01,8.332611194600418685e+02
4.171680172252366647e-01,-6.765238569524878454e-01,8.730718434733656750e+02
3.926304053166588259e-01,-2.479875321406769251e-01,8.661281029501706143e+02
2.149619229957900890e-01,3.637994263225541314e-02,8.805855475331251228e+02
2.866731217861849812e-01,2.791967956089352887e-01,8.875542146763430083e+02
4.427170501984961648e-01,6.715511986426022650e-01,8.329457500147975679e+02
2.452390059050736371e-01,3.149269428528141956e-01,9.013737061670564117e+02
2.796155030284682708e-01,3.167230129248935766e-01,8.698165303162841155e+02
3.531154466529270453e-01,-8.155909930318083756e-02,9.035545362717712123e+02
3.966515491788508152e-01,3.286922526469376882e-01,8.634584481480063687e+02
-5.834246862508420950e-01,-6.538172148575488452e-01,8.750376996582516540e+02
-4.972342094712959848e-01,1.997395818241518572e-01,8.989272121852997088e+02
4.831745703175386319e-01,3.376994110705261454e-01,8.628840859233621359e+02
-4.149801358697758347e-01,-3.334499613377579497e-01,8.315643574000920353e+02
4.210209201609027563e-02,-5.492706756445649985e-01,8.452784252503487323e+02
5.471830741823530131e-01,6.906172124288872949e-01,8.776920257232890208e+02
2.058379025357338632e-01,3.860561635842429951e-02,8.691106512574457383e+02
5.144247453730278474e-01,-7.864422575633533974e-02,8.778599442778939874e+02
-4.626531252968247299e-01,2.415452423041918317e-01,8.699374652345679806e+02
2.961074534002136049e-01,-3.805134807117144247e-01,8.965838099486270494e+02
2.583403021489235618e-01,4.768145439706329425e-01,8.677783228031757972e+02
-8.376500564563948981e-02,1.052588000973134763e-01,8.532063750047033182e+02
4.367153881168560625e-01,4.126627134226289462e-01,9.094844744749757410e+02
-2.879552587086795512e-01,7.379540664486317070e-02,8.879378649711879916e+02
6.297134932207715252e-02,5.927477525304758466e-02,8.612808355848051178e+02
5.147658382059715487e-01,1.975455392488367767e-02,9.088480208011364994e+02
4.972545386573209436e-01,-1.082673457331750910e-02,8.698831117273912241e+02
-2.057815255785232500e-01,5.165877858582114124e-01,8.313919256597032472e+02
-2.627125952318661861e-01,3.911902431730351903e-02,8.584383785298520024e+02
3.416151291352761410e-01,5.450146299859445209e-01,8.509216646263682833e+02
7.038801358168337297e-01,-4.597507887290830375e-01,8.656768492411222269e+02
-4.014144556898475713e-01,-5.441285122693166887e-01,8.838612893643610278e+02
-5.164150837822978346e-01,-1.947131855778752030e-01,8.365864334744439930e+02
-5.877980323265959983e-01,5.566803713714207902e-03,8.601162480681495026e+02
-6.289607111108095339e-01,5.508353028478735203e-01,8.643967254743924968e+02
1.488604001594375781e-01,5.787306477678103578e-01,8.479177160069514230e+02
6.715006176270611471e-01,-6.927134404606372087e-01,8.671526195400269899e+02
2.900781200852829977e-01,-2.191497711955125993e-02,8.826972444135557225e+02
7.221524751572764300e-01,-5.779283326747481908e-01,9.028493230135846943e+02
-1.949546606753890243e-01,2.525633818116045370e-01,8.588635252818129402e+02
-8.758973856102980626e-02,-8.519573765202936855e-02,9.000267518437793797e+02
-5.328649228026909324e-01,-3.482391133727100740e-01,8.614428737298633223e+02
-1.774915369527013675e-01,-2.405742380607593933e-01,9.063640086216955751e+02
-6.799560332028671272e-01,3.042286088294676727e-02,8.674094594643531764e+02
6.153792158503558207e-01,6.571853641813069080e-01,8.462301625465214556e+02
