x,y,z
-2.083832351343123668e-01,1.503439443144550802e-01,3.777242167448704322e+02
-1.718428412861633114e-01,3.211264547300973771e-03,3.675182639737837462e+02
-2.716236202855508708e-01,-1.517422511488873416e-01,3.793151231697519847e+02
1.617664396116121894e-01,1.507298960825284029e-01,3.970686214840387720e+02
-1.478552186856758877e-01,1.338733756012094323e-01,3.823266639109976381e+02
-2.080416641032370728e-01,-2.764135847035285032e-01,4.045001494914250770e+02
-2.451061970001722212e-02,-1.753430000153349544e-01,3.716635334648984781e+02
-1.896925861865482732e-01,-1.984979981933228665e-01,4.015006778973414612e+02
-2.225697241059898523e-01,-1.658802423052146424e-01,3.749017458374923990e+02
-2.591916942372213262e-01,2.028697483258223855e-01,4.052422787313166168e+02
2.714411887698512382e-01,2.759201066366440136e-02,4.051231912149805225e+02
1.928517039777025710e-01,3.518358379037112016e-02,3.835165339085185110e+02
1.347893914151851447e-01,2.753152400455317617e-01,3.767723820087543345e+02
-2.417610846232040867e-01,-5.501165276832287176e-02,3.677246168698197835e+02
-5.481386386054004634e-02,1.334319383798289183e-01,3.725993941536476086e+02
1.670224263901205486e-01,-7.344721588608926766e-02,3.917249096117927252e+02
-2.461519353446341984e-01,-2.172151820926708499e-01,4.033300939345845677e+02
2.930515320531889012e-01,5.971800589654513436e-02,3.974538442276201522e+02
-4.488211967067556873e-03,2.575092498181373868e-01,4.038360253818185015e+02
2.587062661639695227e-01,-1.932990583001245599e-01,4.068375122941070003e+02
7.857528756250786728e-02,-7.244499956635941373e-02,3.914251552287973936e+02
9.322735165530593449e-02,-1.865012757502997887e-01,3.933737238093439146e+02
-5.416649997717948306e-02,1.534705680600073618e-02,3.657005477791963131e+02
-2.725741163996901473e-01,2.239426038134707531e-01,4.048651382362293134e+02
-2.796269004736816055e-01,1.988131402038455509e-01,3.858931822006307470e+02
3.066489093967444957e-02,2.376762657128383971e-03,3.740305017701208499e+02
1.159870378100363864e-02,-1.159672068142243717e-01,3.989643411333452150e+02
2.218870174764374648e-01,5.164412180698246813e-02,3.654037204568824109e+02
2.248484936481812690e-01,-1.218904386512077442e-01,3.966920165682755623e+02
6.230702309281749285e-02,-1.506938477381540298e-01,3.738896364456137462e+02
