x,y,z
-2.417473245809179383e-01,-1.174220025176666293e-01,3.890810064817557077e+02
1.922393940222865139e-01,-1.605414920559666558e-01,3.954765690719831923e+02
-1.380950906282680524e-01,2.195219430601806909e-01,3.799615030454461362e+02
-3.763477173404689013e-02,-2.451099269970668237e-01,3.956430250673943760e+02
-1.272364215807292309e-02,2.312024939761381237e-02,3.756578004829027009e+02
-2.796867136384173502e-01,-5.619887716765709085e-02,4.068665087967697787e+02
2.656214848183915400e-01,-1.014794647228812186e-01,3.981086898013647897e+02
-2.029520087389312388e-01,-2.386291202974651637e-01,4.045138791915969705e+02
-2.142637767725908415e-01,-1.617562795918497942e-01,4.054128832636341713e+02
2.158852819245900001e-01,-2.684372510449887783e-01,3.842148746079280954e+02
2.603201680755022895e-01,1.204628471839330750e-02,3.786574741044327084e+02
6.433039953435765179e-02,-2.788109692774927151e-01,4.006777667150156503e+02
2.476439132981563818e-01,6.993865057296860810e-02,3.993762554129547766e+02
-2.190895381219754023e-01,8.166223560830782047e-02,3.688050126857380064e+02
2.652034286050529710e-01,6.015961491623605939e-02,3.718213952693807869e+02
-1.208986162832586531e-01,2.428853981019516439e-01,3.815145917446263866e+02
5.517852654042509908e-02,4.850766099385656061e-02,3.766217293336856073e+02
1.151373823644725736e-01,-2.610164360573643538e-01,4.009771541059650417e+02
1.198054847650493748e-01,-2.731393231401847421e-01,3.779981429451184454e+02
1.035907428319177148e-02,-2.006335504084532650e-01,3.828701028368736843e+02
5.609933708953912523e-02,-2.525771014393164982e-01,3.914472944970612502e+02
1.056618660992958980e-01,1.937990485966643028e-01,3.775432278701480300e+02
3.969355730637386115e-02,-1.708973669488612623e-01,3.669986597387396614e+02
4.983127352389332687e-02,-2.487669081456300724e-01,3.893324651244314509e+02
2.139587564127120034e-01,-6.031222470874342267e-03,3.765588973761445004e+02
3.634957755014900371e-02,2.405663546800146380e-01,4.000328352272426855e+02
-4.169874532854644933e-02,5.602871986511837044e-02,3.755240487785987966e+02
8.854066198179383340e-02,-4.635590149286156203e-02,3.800903122629979407e+02
2.698428998977275839e-01,2.237100738519359755e-02,3.822705793775119218e+02
