cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev
11,1.7713902707842102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8.805484610642335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,16.98451540695068,0.13202183839222953,6.533294498351657e-05,0.014903629474162034,4.8218313435185595e-06,0.14692546786639157,7.015477632703513e-05,6.697658120662543e-06,1.95827558070814e-09,5.5426892894500946e-05,7.158970038772638e-08,0.23985277007728883,0.0003097952465003304
22,23.031911788835302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,108.99097895363555,0.9996633707734335,0.00023614931478943877,0.06619413943268856,2.6863651454682517e-05,1.065857510206122,0.0002630129662441213,2.9446521174504733e-05,1.28141476867623e-08,0.0004494147236621117,2.2901402663722988e-07,1.944784575766311,0.0009910288274691168
23,0.0058158665913231765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,159.5900968974394,1.131685209165663,0.00030148225977295537,0.0810977689068506,3.1685482798201075e-05,1.2127829780725137,0.00033316774257115646,3.614417929516727e-05,1.477242326747044e-08,0.0005048416165566126,3.0060372702495624e-07,2.1846373458436,0.0013008240739694472
