cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.201838666360125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.403415137450485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.9839536026394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.425641181448183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,274.08674381427375,0.895219653684139,0.00028699227766262414,0.001790102978006024,7.091607328014791e-07,0.897009756662145,0.0002877014383954256,0.001790102978006024,0.0001380851110514279,0.0011466002964820303,4.7179605709220914e-07,4.961765722753343
23,27.01592077381816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,111.66448865739035,0.40738571066815865,0.0001326905733259905,0.0001503123840643444,1.3221755411987565e-07,0.407536023052223,0.00013282279088011037,0.0001503123840643444,1.8802427934404323e-05,0.0005460408752226333,1.781321152220543e-07,2.3629218536002345
24,6.112016382481874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.074336365967677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.442287500434624,0.09876121774729248,8.860230525373347e-05,1.0864866860371997e-05,6.568781136544534e-08,0.09877208261415285,8.866799306509891e-05,1.0864866860371997e-05,1.960437829850714e-06,0.00013573426264414524,1.378362399317396e-07,0.5873726126334334
26,2.8949598534580643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,502.30560193572273,1.4013665820995902,0.0005082851562423481,0.0019512802289307406,9.070660982868001e-07,1.403317862328521,0.0005091922223406349,0.0019512802289307406,0.00015884797681568294,0.0018283754343488088,7.87764412246003e-07,7.91206018898701
