cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Th232(n,fis)","Th232(n,fis)_stdev"
11,2.342504091163475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,11.8387560799366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,11.320091648399945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,21.480152131327092,0.13317976338352436,7.265564785109741e-05,0.0,0.0,0.0,0.0,0.11423579213247023,6.572036022477907e-05,0.018943971251054115,6.9352876263183354e-06,0.0,0.0
22,28.77734761759602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,160.07674845642623,1.0613466702838508,0.0003497066721818596,0.0,0.0,0.0,0.0,0.9799540285751537,0.00030553634945817385,0.08139264170869699,4.417032272368574e-05,0.0,0.0
23,0.012427667313481106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,235.84802769216284,1.194526433667375,0.00042236232003295697,0.0,0.0,0.0,0.0,1.094189820707624,0.0003712567096829529,0.1003366129597511,5.110561035000408e-05,0.0,0.0
