cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.2228728546369694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.45105460524407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,32.19692053584839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.472446784208313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,275.45435034529254,0.8996898616400413,0.0012859457603690968,0.002021328096494271,1.8247791832845023e-06,0.9017111897365355,0.0012877705395523812,0.002021328096494271,0.005959132012000287,0.010676884170046823,1.7988790748668972e-05,47.394901239872446
23,27.020237769997912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,110.67313117434965,0.40588660851242453,0.0005066606118045782,0.00016813213908460444,7.861518334055672e-07,0.40605474065150915,0.0005074467636379837,0.00016813213908460444,0.0008734468371753554,0.0051027099442112105,7.737854134303979e-06,22.65103095714719
24,5.922070788260891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.9173052466095655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.69096499882204,0.09676761704032141,0.0004223562080937307,1.2298372699794791e-05,3.2813356529897783e-07,0.09677991541302121,0.0004226843416590297,1.2298372699794791e-05,9.553096796409094e-05,0.0012580813769048264,6.861033311776681e-06,5.584648260716825
26,2.732324733774908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,501.75367983704524,1.402344087192787,0.0022149625802674057,0.0022017586082786703,2.939064581989047e-06,1.4045458458010658,0.002217901644849395,0.0022017586082786703,0.006928109817139733,0.017037675491162863,3.258767819474963e-05,75.63058045773646
