cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.203027718266905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.405596292989747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.99705602191119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.427676758365939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,274.24813979687315,0.8957217731408924,0.00029506653720921,0.0017904182714957762,6.969794022307378e-07,0.8975121914123881,0.0002957635166114407,0.0017904182714957762,0.0005118002628129262,0.0008657868555910338,3.269395343095023e-07,3.8432450761837567
23,27.038346396720943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,111.77191487107916,0.4076713748877676,0.00017214653868048523,0.00015034891259434928,1.3284717723731542e-07,0.40782172380036197,0.00017227938585772255,0.00015034891259434928,7.683498608922594e-05,0.0004155965898427102,2.4118708194015067e-07,1.8448415303110521
24,6.119904772950696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.078074819444704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.448902458026033,0.09876781332086174,0.00010187391491125574,1.0868429128155131e-05,6.685753612462476e-08,0.0987786817499899,0.00010194077244738037,1.0868429128155131e-05,8.5200390846127e-06,0.00010381867003795217,1.4461102124550934e-07,0.4608531416972437
26,2.8981095611839125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,502.63674946781236,1.4021609613495218,0.000569086990800951,0.0019516356132182806,8.96684115592678e-07,1.40411259696274,0.0005699836749165436,0.0019516356132182806,0.0005971552879867649,0.001385202115471696,7.127376374951622e-07,6.148939748192052
