cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev
11,1.7735913475475855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8.816623073938016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,17.00768972657207,0.13165978391758315,6.13232326178698e-05,0.014834687976210622,4.674070955462161e-06,0.14649447189379378,6.599730357333196e-05,6.66733312745471e-05,1.8367045217723866e-08,0.0005473843272901433,7.48749723258403e-07,2.368735470114363,0.003240118394512224
22,23.06755882483658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,109.17381463253858,0.997211361136977,0.00034816353907734745,0.06579922527583658,2.7009014811834347e-05,1.0630105864128134,0.0003751725538891818,0.0002927496536941809,1.3270825258775398e-07,0.004411828882027495,2.4186963744243254e-06,19.091623636118864,0.01046659834398053
23,0.005736793825708053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,159.84501439925856,1.12887114505456,0.00040948677169521725,0.0806339132520472,3.1683085767296505e-05,1.2095050583066072,0.0004411698574625138,0.000359422984968728,1.5107529780547784e-07,0.004959213209317638,3.1674460976827282e-06,21.460359106233227,0.013706716738492754
