cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.0900391765802433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.186025400393026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.87897783867237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.204761304398848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,264.16699672354423,0.7812091148196944,0.0007945881522184407,0.0015126534063765267,1.4618255416371792e-06,0.7827217682260709,0.0007960499777600778,0.0015126534063765267,0.03805695369890054,0.10316820553962285,0.00013790555691947927,457.96571684863017
23,25.178911765563832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,100.70331933201267,0.3524811022571335,0.0004887237741576661,0.00014660347973497557,4.323514382022712e-07,0.3526277057368685,0.0004891561255958684,0.00014660347973497557,0.005390906890353327,0.05053756755511986,6.0689139953594586e-05,224.33726778622372
24,4.842769870678531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,5.904778846448197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,20.400178326827522,0.07991786978426144,0.00021829753015326761,1.1887788995854173e-05,1.644911431674964e-07,0.07992975757325729,0.0002184620212964351,1.1887788995854173e-05,0.0005557226717377759,0.012102810720948872,3.5936601817040866e-05,53.72461756712357
26,2.0353922483698037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,469.5921508334893,1.2136080868610895,0.0015016094565293743,0.0016711446751073566,2.058668123006947e-06,1.2152792315361967,0.0015036681246523814,0.0016711446751073566,0.044003583260991644,0.16580858381569158,0.00023453129869011472,736.0276022019774
