kg_fertile_per_m3_breeder,N_fertile_atom_per_b_cm,sigma_bg,I_infinite_b,I_eff_b,I_eff_over_I_infinite,R_I,R_F,R_per_source_neutron,k_inf,k_eff,M_subcrit
0.0,0.0,inf,1.8851665859340765,1.8851665859340765,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.01,2.096601195184185e-08,4649548.532337672,1.8851665859340765,1.8851473216328576,0.9999897811146439,3.332177709990958e-07,2.3181715300097845e-06,2.6513914376423054e-06,8.855534439949017e-07,8.058536340353606e-07,1.0000008058542835
0.1,2.0966011951841865e-07,464966.07528263953,1.8851665859340765,1.8849741006378709,0.9998978948080016,3.331871525359248e-06,2.318171530009786e-05,2.6513800488445784e-05,8.855557812315294e-06,8.058557609206918e-06,1.0000080586225502
0.5,1.0483005975920925e-06,93003.19021108125,1.8851665859340765,1.8842076337678293,0.9994913170149512,1.665258361027643e-05,0.00011590857650048921,0.00013256650164738255,4.427830851095574e-05,4.0293260744969726e-05,1.0000402948843572
1,2.0966011951841866e-06,46507.82957713646,1.8851665859340765,1.8832572303550166,0.998987168776857,3.328836793366781e-05,0.0002318171530009786,0.000265126886901598,8.855791593450669e-05,8.058770350040109e-05,1.0000805941984017
10,2.096601195184186e-05,4662.005006586147,1.8851665859340765,1.867396902659835,0.9905739453442324,0.0003300802151292621,0.002318171530009785,0.002650388197258824,0.0008858134761545179,0.0008060902633006113,1.0008067405690182
25,5.2415029879604635e-05,1872.2833685494593,1.8851665859340765,1.8447521479891247,0.9785618744536961,0.0008151938468478582,0.005795428825024462,0.006623977394483025,0.002215514709432169,0.0020161183855832735,1.002020191330467
50,0.00010483005975920923,942.3761558705631,1.8851665859340765,1.8133696044373004,0.9619147814137595,0.0016026518740846437,0.011590857650048919,0.013246964097299247,0.004434320857337867,0.0040352319801774585,1.0040515810495991
75,0.00015724508963881393,632.4070849775981,1.8851665859340765,1.7868768054343436,0.9478614880864592,0.0023688563991423883,0.017386286475073388,0.019875536374115294,0.006656451773167241,0.006057371113582189,1.0060942864683937
100,0.00020966011951841862,477.4225495311154,1.8851665859340765,1.763627412928706,0.9355286827635185,0.003117379679907361,0.023181715300097855,0.02651339106241675,0.008881934411854519,0.008082560314787612,1.0081484204142561
150,0.0003144901792776276,322.43801408463264,1.8851665859340765,1.7237542893760485,0.9143777012798844,0.004570350195961089,0.03477257295014675,0.03982650336661428,0.013343045228691537,0.0121421711581093,1.0122914156304699
250,0.0005241502987960465,198.4503857274466,1.8851665859340765,1.6606603852486141,0.8809090918751765,0.0073384390918548766,0.05795428825024464,0.06664555193880434,0.022306371433526772,0.02029879800450936,1.0207193764416784
500,0.001048300597592093,105.45966445955699,1.8851665859340765,1.5525307941603745,0.8235509825733066,0.013721231351549753,0.11590857650048927,0.13515966848925914,0.044959935156203924,0.04091354099214557,1.0426588662657894
750,0.0015724508963881393,74.46275737026045,1.8851665859340765,1.4799357342512405,0.7850424176269551,0.01961945682958474,0.17386286475073387,0.20623942908530987,0.06797342059279823,0.061855812739446396,1.0659342279997168
1000,0.0020966011951841857,58.9643038256122,1.8851665859340765,1.4263157164025249,0.7565992984624238,0.025211490810647108,0.2318171530009785,0.2803342912589038,0.09135736293767512,0.08313520027328436,1.0906733471478718
2000,0.004193202390368374,35.7166235086398,1.8851665859340765,1.2997576871878234,0.6894656933163335,0.045948913848125855,0.4636343060019573,0.615293684952586,0.18879658463492646,0.1718048920177831,1.2074449490970334
3000,0.006289803585552554,27.96739673631569,1.8851665859340765,1.233825578742691,0.6544915382803403,0.0654271320494249,0.6954514590029353,1.0374791566027701,0.29297616583962827,0.26660831091406173,1.3635278595075828
4000,0.008386404780736748,24.092783350153617,1.8851665859340765,1.1928110273449233,0.6327350782922456,0.08433629079147921,0.9272686120039146,1.6011606437811219,0.40462114413625994,0.36820524116399656,1.5827924907803366
4499,0.009432608777133642,22.80354213230863,1.8851665859340765,1.1775854948591509,0.6246585864854336,0.09364644604896866,1.0429453713514014,1.9653120025523498,0.4633775812503719,0.4216735989378384,1.729127354662328
