kg_fertile_per_m3_breeder,N_fertile_atom_per_b_cm,sigma_bg,I_infinite_b,I_eff_b,I_eff_over_I_infinite,R_I,R_F,R_per_source_neutron,k_inf,k_eff,M_subcrit
0.0,0.0,inf,1.8851665859340765,1.8851665859340765,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.01,2.096601195184185e-08,14104099.694016391,1.8851665859340765,1.8851490460329072,0.9999906958348932,3.332180758032531e-07,2.3181715300097845e-06,2.6513896058130377e-06,0.0,0.0,1.0
0.1,2.0966011951841865e-07,1410404.3669947996,1.8851665859340765,1.8849912982650516,0.9999070174114412,3.331901923805724e-06,2.318171530009786e-05,2.6513617223903584e-05,0.0,0.0,1.0
0.5,1.0483005975920925e-06,282075.8934817694,1.8851665859340765,1.8842926019984565,0.9995363890161532,1.6653334557539022e-05,0.00011590857650048921,0.00013256191105802823,0.0,0.0,1.0
1,2.0966011951841866e-06,141034.83429264062,1.8851665859340765,1.8834246646337256,0.9990759854787645,3.329132749425494e-05,0.0002318171530009786,0.00026510848049523356,0.0,0.0,1.0
10,2.096601195184186e-05,14097.881022424719,1.8851665859340765,1.8686938751990663,0.9912619336360409,0.0003303094673970347,0.002318171530009785,0.00264848099740682,0.0,0.0,1.0
25,5.2415029879604635e-05,5635.417471076991,1.8851665859340765,1.8469136849479606,0.9797084770802035,0.0008161490275373064,0.005795428825024462,0.006611577852561768,0.0,0.0,1.0
50,0.00010483005975920923,2814.596287294414,1.8851665859340765,1.8154240149833045,0.9630045580739935,0.0016044675573869533,0.011590857650048919,0.013195325207435871,0.0,0.0,1.0
75,0.00015724508963881393,1874.322559366889,1.8851665859340765,1.7877639755293468,0.9483320937621712,0.0023700325174681085,0.017386286475073388,0.019756318992541495,0.0,0.0,1.0
100,0.00020966011951841862,1404.1856954031264,1.8851665859340765,1.7627254174785418,0.9350502128729029,0.0031157853169103368,0.023181715300097855,0.026297500617008192,0.0,0.0,1.0
150,0.0003144901792776276,934.0488314393637,1.8851665859340765,1.7181660298656956,0.9114133693465428,0.004555533523361267,0.03477257295014675,0.03932810647350801,0.0,0.0,1.0
250,0.0005241502987960465,557.9393402683536,1.8851665859340765,1.643417606220554,0.8717625373177624,0.00726224345017177,0.05795428825024464,0.06521653170041641,0.0,0.0,1.0
500,0.001048300597592093,275.85722189009596,1.8851665859340765,1.5016036368335375,0.796536310391642,0.01327113830966828,0.11590857650048927,0.12917971481015755,0.0,0.0,1.0
750,0.0015724508963881393,181.82984909734347,1.8851665859340765,1.3940875765969416,0.7395036528860333,0.01848137077353714,0.17386286475073387,0.19234423552427102,0.0,0.0,1.0
1000,0.0020966011951841857,134.81616270096717,1.8851665859340765,1.3062306352597344,0.6928993145783524,0.023088872455600623,0.2318171530009785,0.25490602545657914,0.0,0.0,1.0
2000,0.004193202390368374,64.29563310640279,1.8851665859340765,1.056487580443471,0.5604213380007447,0.037348851477419266,0.4636343060019573,0.5009831574793766,0.0,0.0,1.0
3000,0.006289803585552554,40.78878990821469,1.8851665859340765,0.8887616124637051,0.4714499074485424,0.04712912779647388,0.6954514590029353,0.7425805867994091,0.0,0.0,1.0
4000,0.008386404780736748,29.03536830912062,1.8851665859340765,0.7625541464941933,0.4045022610648264,0.053915487674633826,0.9272686120039146,0.9811840996785485,0.0,0.0,1.0
4499,0.009432608777133642,25.124527648119546,1.8851665859340765,0.709704810057612,0.37646795532712146,0.05643864797579138,1.0429453713514014,1.0993840193271929,0.0,0.0,1.0
