cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.0847923241009614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.167605094198816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.79100921058025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.18243822121468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,268.90721659572046,0.8096446892381115,0.00020508482800581549,0.0017925916729429365,5.783294108110167e-07,0.8114372809110545,0.0002056631574166265,0.0017925916729429365,1.6225521584632684e-05,3.485577888401956e-05,1.4462765548757147e-08,0.15472549589715118
23,26.884833798981013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,112.77858898473303,0.39084204541014234,0.0001472173474927099,0.00018159540006161193,1.8108907255126994e-07,0.39102364081020397,0.00014739843656526116,0.00018159540006161193,2.574489452156353e-06,1.806607808358224e-05,1.0109383437082976e-08,0.08019568002482594
24,6.043187899700274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.15383895473485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.835837563415588,0.09768223696410226,5.856588539516057e-05,1.5446128431740433e-05,8.084047498378949e-08,0.097697683092534,5.864672587014436e-05,1.5446128431740433e-05,2.976247779231355e-07,4.750441215631403e-06,5.1848371408417995e-09,0.021087303062845023
26,2.872532862617502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,496.70188150999735,1.2981689716123561,0.000410868060893686,0.001989633201436289,8.402589583460761e-07,1.3001586048137925,0.000411708319852032,0.001989633201436289,1.9097635814712173e-05,5.7672298183233204e-05,2.9756986126681925e-08,0.25600847898482215
