cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.1012449141301612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.421170208934743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,20.4711190254433,0.07978718561483217,0.00018710467796226196,0.019004262093240916,2.8236859118627186e-05,0.09879144770807308,0.00021534153708088915,0.019004262093240916,0.0,0.0,0.0,0.0
22,28.221058316219448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,164.61055259067356,0.9879150784101387,0.001156073980959583,0.08586748687815407,0.00018045759067952417,1.0737825652882929,0.001336531571639107,0.08586748687815407,0.0,0.0,0.0,0.0
23,0.014068636932502238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,226.83921369233371,1.067702264024971,0.001343178658921845,0.10487174897139498,0.00020869444979815135,1.172574012996366,0.0015518731087199962,0.10487174897139498,0.0,0.0,0.0,0.0
