cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev
11,1.7785410135422874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8.842445966647684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,17.06206189971999,0.13096879281926257,5.194932794249037e-05,0.014685656457966875,5.053081034413199e-06,0.14565444927722945,5.7002408976903566e-05,0.00019803010126315528,5.8457986249978265e-08,0.0016040068271812647,1.907569029584386e-06,6.941133818462322,0.008254760315183645
22,23.142736008000714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,109.60494523626724,0.9924040360039367,0.00028404464939499417,0.06494514492626666,2.3330101688184496e-05,1.0573491809302034,0.0003073747510831787,0.0008671141262292327,3.572059873061711e-07,0.012819398858188408,7.150440404954923e-06,55.47430437269161,0.03094261375367776
23,0.005826629956322901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,160.43655675413422,1.1233728288231992,0.0003359939773374845,0.07963080138423353,2.8383182722597695e-05,1.2030036302074327,0.00036437716006008225,0.0010651442274923878,4.1566397355614936e-07,0.014423405685369673,9.058009434539308e-06,62.41543819115393,0.0391973740688614
