fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
150.0,99,"[22, 23]",0.05083632141517162,3.706810054031095e-05
150.0,98,[23],0.007598814831061506,1.0098869687686115e-05
150.0,total,,0.05843513624623313,3.841915208116216e-05
