cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.094308633753359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.154757974907522,0.0035673053906111066,0.0,0.0
21,6.191595257593724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.51485375953774,0.0021726476149879744,0.0,0.0
12,30.914887306729476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.900253347585352,0.0019483750690828887,0.0,0.0
22,6.2101928557639186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.90638651047947,0.002418042792398833,0.0,0.0
31,264.09483967737816,0.7815472004323993,6.606964374236305e-05,0.11522311493783872,1.2002133363751999e-05,0.0,0.0,0.0026158467829616003,8.297390824702111e-08,0.4876829139254126,2.1596277101360085e-05,0.0,0.0,0.025271954733503382,1.9976396695368515e-06,4.102466164294103,0.00033076017825474146,0.0,0.0,1.3063588077379598,8.735222853574931e-05,0.13980300710895513,9.130802516557723e-06,0.0,0.0,0.0,0.0,511.57909856114674,0.053288270937227995,0.0,0.0,0.7800649962254095,6.593013020271139e-05,0.0014822042069898805,1.395135396516644e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.672473525364,0.07150982804119183,508.1828070450696,0.04154006369179234
23,25.202916634632615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33977315805549,0.004116844045608873,0.0,0.0
32,103.06863288857116,0.3703354793758922,6.064867489274821e-05,0.059629401460675656,1.1738533356808783e-05,0.0,0.0,0.000781649524901749,4.211082162370713e-08,0.14340086444362607,1.2013795668030387e-05,0.0,0.0,0.011118925620468827,1.4584621365975252e-06,1.8350843559557786,0.0002454700551912644,0.0,0.0,0.4823318662037843,5.478605672210923e-05,0.05264106037715491,5.788994940987826e-06,0.0,0.0,0.0,0.0,264.74857465405523,0.05211791328802303,0.0,0.0,0.37019447865115496,6.058116556685723e-05,0.0001410007247371931,6.750932589098599e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.20321002464505,0.03929956056341427,90.8732230110122,0.01914594505453402
24,7.781883102891409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3291462092747146,0.0018123432517782043,0.0,0.0
41,1.259376452025807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.125372573670006,0.001870623623292186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4268404314888149,2.2384094694829643e-05,0.047007208289100155,3.645580595274063e-06,0.16176370255261444,1.177941001324683e-05,1.1791082261278745,0.0013199980426826662,0.0,0.0
42,10.012848294120978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37023420598966,0.0013097634267116706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03485074899023806,1.0404722695447945e-05,0.008298271275155733,1.7330877500126708e-06,0.024585806150512188,5.680338782255194e-06,7.37994679134408,0.005880687152537701,0.0,0.0
25,5.99362521231292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.787818683669507,0.0005467503315176964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025608884161283834,2.323253071113565e-06,0.0012448544543497116,4.239366867078273e-07,0.003386532166996843,1.289089431096915e-06,3.0057745974172194,0.001433909084619204,0.0,0.0
