fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
250.0,99,"[42, 44]",0.11226116215693553,4.8088021484663825e-05
250.0,98,[44],0.057197366796416356,2.322738064290707e-05
250.0,total,,0.1694585289533519,5.3403829655184685e-05
