cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev"
11,2.738771642649314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,14.17570410152145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,13.864788438695113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,27.167554964641678,0.020261360743818395,1.8769994349442855e-05,0.019910350834581484,9.892187625261608e-05,88.38244345700933,0.4391161766658991,0.0,0.0,0.020261360743818395,1.8769994349442855e-05,0.0004677681974683666,3.4370569863103363e-07
22,38.35519386281942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,546.6766977948341,0.08827482594645052,0.00012697934320151014,0.3957064348085089,0.0004447591924527789,1756.5487364137111,1.9742949034664328,0.0,0.0,0.08827482594645052,0.00012697934320151014,0.002165193346019249,2.637612906658046e-06
23,0.5003023383357185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,643.4790131434968,0.1085361866902689,0.00014574933755095299,0.4156167856430904,0.000543681068705395,1844.9311798707204,2.413411080132332,0.0,0.0,0.1085361866902689,0.00014574933755095299,0.0026329615434876157,2.9813186052890794e-06
