cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,5.323899424945002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.742498132100053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,53.92988020819016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,10.896387328278482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,541.2519332740882,0.3289554977067156,0.0005716459851381646,0.016387751151528178,1.5389050105712813e-05,0.3453432488582438,0.0005870350352438774,0.016387751151528178,0.0024148358736128207,0.0479857536992716,0.00010601193527392893,213.00971531358735
23,62.580649033032635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,310.66805610034237,0.2522107333791309,0.00029588092570976605,0.0016868075006559533,4.158832439143182e-06,0.2538975408797869,0.00030003975814890926,0.0016868075006559533,0.00039022547195065077,0.04112124067762912,6.956772533346653e-05,182.53800544590067
24,27.068291872614548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4.116571190309459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,26.864321887592418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,22.079782622220094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,99.8706297822267,0.10203593613489301,0.00016770825998829603,0.00015081355756078443,1.3322929655190128e-06,0.1021867496924538,0.00016904055295381505,0.00015081355756078443,4.787647861617425e-05,0.017921542201208365,6.049955292752465e-05,79.55408236752947
26,21.51726702730439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3.2557321312005563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,20.48726158781036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,1220.6531616022553,0.6832021672207396,0.0010352351708362267,0.018225372209744916,2.088017551037501e-05,0.7014275394304845,0.0010561153463466016,0.018225372209744916,0.0028529378241796454,0.1070285365781091,0.0002360792135349201,475.1018031270175
