cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev"
11,2.7548550750415863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,14.286935981393665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,14.004421338397648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,27.580729097634404,0.02045967525793351,1.97541463492274e-05,0.0006542296329659958,4.259309516817326e-06,2.904138356170383,0.01890715968109268,0.0,0.0,0.02045967525793351,1.97541463492274e-05,9.34161759161817e-06,7.320071629769013e-09
22,39.286433413296834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,672.1166045136182,0.08864314469089528,0.00011582203333665327,0.01618387692163464,3.160001859283799e-05,71.84055162188398,0.1402731111935554,0.0,0.0,0.08864314469089528,0.00011582203333665327,4.143782160288981e-05,4.849977184071002e-08
23,0.5674171121266108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,770.5973965315089,0.10910281994882878,0.00013557617968588067,0.016838106554600635,3.585932810965532e-05,74.74468997805435,0.1591802708746481,0.0,0.0,0.10910281994882878,0.00013557617968588067,5.077943919450798e-05,5.581984347047903e-08
