fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
500,99,"[42, 44]",0.09315958608352705,5.049162160097232e-05
500,98,[44],0.04239739855282383,2.1182249161715137e-05
500,total,,0.13555698463635088,5.475483112424653e-05
