fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
10,99,"[42, 44]",0.11429736247540205,0.0004769636662106
10,98,[44],0.05792919092566338,0.0003175979756028824
10,total,,0.17222655340106544,0.0005730295044691031
